bas10,model_use,gen_aquifer,bfi,ppt81_10,recharge,strmden,sand,relief,slopeave,wtdepave,rockdepave,hga,weg,sb_idw_c,be_idw_c,bi_idw_c,as_idw_c2,mo_idw_a,percent_ti,ivr,sls,lc11,lc82,Cv,D,D3,DSe,De_geo,M,Oe,Pzg1,Pzg2,Pzmi,Q,Qp,S3,Se,Tm,Tmc,Tp,Tpc,Tpv,Tr,uK3
0,c,sg,59,40.879524,295,0.099774,40.851299,972,15.064999,5.3125,52.5,2,7.75,0.128581,1.128749,0.063628,2.213769,0.876648,1.229385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,unk,72,16.980709,241,0.068035,28.1019,1265,50.147998,6,36.704498,18,7.704999,0.523077,1.946979,0.221993,3.767869,0.665238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,70,16.115747,200,0.145314,61.6092,1073,1.575,3.025,60,25,4.699999,0.220712,2.80676,0.154282,1.896,0.302825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,67,14.866142,448,0.119369,58.9231,1588,3.9,5.625,60,10,4.719999,0.667519,1.659379,0.203415,5.27889,0.951017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,c,sg,74,13.566928,138,0.070719,35.7136,1037,13.89,6,60,2,6.4,3.5903,2.250869,0.265583,16.908,0.604104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,c,unk,51,29.512598,161,0,24.4193,725,29.094999,6,49.650001,0,5.159999,0.796994,2.151819,0.271221,5.73788,0.894182,0.677571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,16,12.753149,3,0.064869,19.934299,140,6.355,5.94,42.75,0,5.269999,1.21825,1.608839,0.266685,7.923319,0.863753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,15,12.110629,3,0.118276,19.6875,143,4.105,5.88,57.299999,3,5.079999,1.1201,1.74958,0.298231,6.225599,0.774016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,semis,69,13.365354,78,0.154426,20.246401,122,22.856,5.959,37.4225,0,5.205999,0.819368,2.160399,0.296297,7.85832,1.0441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,carb,76,14.038581,126,0.090937,26.6604,870,3.3275,5.736,60,0,6.267,0.795718,2.01428,0.320638,5.322159,1.291929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,carb,76,13.697244,126,0.092099,26.6604,870,3.3275,5.736,60,0,6.267,0.795718,2.01428,0.320638,5.322159,1.291929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,76,11.784252,91,0.129639,30.919399,681,7.414999,5.675,60,0,5.9,0.874343,2.052589,0.325154,5.62339,1.24289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,semis,15,12.478739,3,0.026477,39.675499,91,18.379999,6,38.474998,0,5.48,1.20094,1.73115,0.21744,11.102899,1.31691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,18,13.197637,3,0.128665,24.9648,122,21.594999,6,51.044998,0,4.769999,0.878916,1.32691,0.180344,7.36849,0.90855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,semis,17,12.668897,3,0.072961,29.1688,153,9.109999,6,58.064998,0,4.98,0.922541,1.551409,0.226093,8.497309,1.08366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,23,14.020866,5,0.05203,25.117201,213,16.209999,5.96,55.5,1,5.289999,1.014809,1.44156,0.200877,7.742199,0.850483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,19,12.559055,4,0.063513,26.0301,112,21.594999,6,51.044998,0,4.769999,0.889122,1.02444,0.114708,5.695139,0.71126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,unk,67,17.925985,137,0.098452,50.994701,957,34.329498,5.816999,58.9025,9,5.206999,1.30189,1.274629,0.208865,25.5389,1.48017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,unk,67,14.543306,101,0.142847,50.389,1230,10.324999,5.75,60,0,4.38,0.897122,1.107879,0.229083,18.589799,1.70007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,unk,69,19.21614,171,0.13014,50.7178,914,34.329498,5.816999,58.9025,9,5.206999,1.3902,1.491559,0.159125,12.9968,1.042269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sg,24,13.598424,5,0,28.3304,213,7.76,5.94,59.25,1,5.21,0.73664,1.11377,0.138207,6.710299,0.680934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,24,49.640155,133,0,26.9324,140,4.449999,3.019999,48.990001,0,4.545,0.386871,0.993613,0.152296,8.80121,0.469493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,23,49.513385,134,0,25.2167,91,11.43,5.69,30.94,0,4.269999,0.370011,0.999994,0.150001,8.79998,0.440021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,23,49.667324,135,0.001311,30.709101,122,11.43,5.69,30.94,0,4.269999,0.382102,0.992676,0.151085,8.87615,0.459329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,24,50.095275,132,0,32.800201,184,1.86,3.65,59.7,0,5.15,0.410443,0.984256,0.15485,9.02748,0.501231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,24,50.095275,132,0,32.800201,184,1.86,3.65,59.7,0,5.15,0.410443,0.984256,0.15485,9.02748,0.501231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,24,50.200786,137,0.08869,34.694801,152,11.43,5.69,30.94,0,4.269999,0.439045,0.86725,0.145385,9.446929,0.550382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,25,50.85984,140,0.022451,32.916,244,11.43,5.69,30.94,0,4.269999,0.439045,0.86725,0.145385,9.446929,0.550382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,26,51.716533,138,0.022081,33.692699,210,11.43,5.69,30.94,0,4.269999,0.694661,0.980225,0.182743,23.7903,0.466892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,27,50.523231,135,0.158108,33.692699,210,25.315,6,42.36,0,6.922999,0.746581,1.00906,0.190338,27.4929,0.422832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,27,50.839763,135,0.118723,33.692699,210,12.095,5.5,38.080001,0,5.410999,0.746581,1.00906,0.190338,27.4929,0.422832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,27,50.846061,135,0.129983,33.692699,210,12.095,5.5,38.080001,0,5.410999,0.746581,1.00906,0.190338,27.4929,0.422832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,28,51.132678,136,0.104542,33.431,234,25.315,6,42.36,0,6.922999,0.714251,1.07085,0.195795,24.1102,0.506739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,sdst,28,51.263385,134,0.099105,33.715,241,12.095,5.5,38.080001,0,5.410999,0.714251,1.07085,0.195795,24.1102,0.506739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,unk,44,37.575588,135,0,33.444,847,17.639999,5.934999,54.900001,0,5.817999,0.664945,3.066459,0.271723,11.7889,1.05911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,carb_sdst,44,37.931495,135,0,33.444,847,17.639999,5.934999,54.900001,0,5.817999,0.664945,3.066459,0.271723,11.7889,1.05911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,55,48.092914,336,0.025926,23.7148,61,9.178,3.136499,46,0,4.9,0.057085,0.649798,0.059554,1.84711,0.17814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,57,48.622047,360,0.079855,55.966999,90,11.627499,4.537,51.382999,45,3.082999,0.072318,2.92822,0.181806,2.76376,0.55939,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,52,45.24055,320,0.148436,35.3764,205,11.7825,4.386,38.314998,0,5.361,0.20353,2.53904,0.234376,7.781529,0.614,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,57,49.041732,361,0.069923,33.016399,86,3.67,2.934999,58.2,32,2.46,0.080895,3.25141,0.110399,1.707069,0.676105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,50,45.346065,332,0.097986,45.478001,903,6.715,3.67,60,51,2.178999,0.113461,3.225049,0.239331,2.33186,0.585726,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,58,49.210628,350,0.076001,40.3885,151,9.755,5.44,60,73,2.13,0.066078,1.20278,0.103593,1.916739,0.307848,2.075093,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,55,46.129135,347,0.081192,46.4809,119,9,2.5325,56.25,2,4.346,0.048038,0.497011,0.051947,1.474519,0.135752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,v,,53,46.487796,324,0.189594,33.280899,133,9.178,3.136499,46,0,4.9,0.199818,2.61507,0.23799,7.79857,0.56332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,47,45.447242,338,0.084502,55.896301,616,7.695,4.039999,60,63,2,0.08118,2.59814,0.163283,1.19709,0.654281,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,53,47.620475,364,0.136547,59.683399,430,19.635,4.1525,52.349998,19,3.848999,0.164146,3.305609,0.2299,2.264019,0.931293,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,49,43.379524,320,0.217816,30.834101,39,1.024999,0.165,60,0,0,0.76061,1.6131,0.149648,8.17907,0.548766,0.3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,v,,50,45.11811,317,0.136234,31.7528,170,3.815,1.707499,59.099998,10,3.384999,0.671078,1.748559,0.161184,8.84969,0.654096,0.3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,v,,53,44.252361,325,0.149294,19.9079,80,11.7825,4.386,38.314998,0,5.361,0.234353,3.10745,0.282227,9.24551,0.656481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,52,49.659446,326,0.104474,65.330299,239,3.67,2.934999,58.2,32,2.46,0.171728,2.98968,0.330821,6.58717,1.247349,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,57,47.721652,345,0.022216,26.5231,164,9.178,3.136499,46,0,4.9,0.034497,0.406895,0.037525,1.06639,0.106324,1.190762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,47,43.05315,338,0.111315,32.258099,193,9,2.5325,56.25,2,4.346,0.5479,1.82641,0.153832,8.86699,0.552372,0.3427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,49,48.122444,325,0.043478,16.8421,83,9,2.5325,56.25,2,4.346,1.17857,1.608829,0.216748,4.5244,0.536158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,49,41.171653,328,0.145438,35.2341,151,6.824999,5.025,58.650001,34,3.025,0.284301,2.024869,0.274396,10.0705,0.539766,0.180126,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,54,48.931102,341,0.134398,65.330299,239,7.695,4.039999,60,63,2,0.171728,2.98968,0.330821,6.58717,1.247349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,v,,46,42.156692,312,0.131741,25.1362,49,1.024999,0.165,60,0,0,0.623472,1.668699,0.155505,8.590049,0.620701,0.3427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,51,47.997245,361,0.05451,51.697899,651,19.635,4.1525,52.349998,19,3.848999,0.166676,2.61062,0.218746,2.139859,0.769348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,48,43.882282,320,0.073822,35.271702,176,6.875,3.704999,49.459999,3,8,0.339329,1.312729,0.182742,8.47749,0.707892,0.180126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,50,43.402362,316,0.080324,36.1348,133,5.82,1.487499,59.099998,2,4,0.305085,1.51178,0.197172,8.772769,0.730937,0.180126,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,55,47.187404,333,0.019493,26.5231,164,5.82,1.487499,59.099998,2,4,0.126021,1.52626,0.141652,4.42496,0.364387,1.190762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,54,44.411811,351,0.113328,27.824499,88,3.815,1.707499,59.099998,10,3.384999,0.621528,2.228549,0.170573,8.12244,0.882035,0.3427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,v,,53,48.393302,356,0.091604,59.683399,430,6.715,3.67,60,51,2.178999,0.164146,3.305609,0.2299,2.264019,0.931293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,49,43.305114,304,0.151337,15.2332,63,5.82,1.487499,59.099998,2,4,0.153576,0.675683,0.097131,4.388659,1.16477,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,57,48.276374,348,0,33.570099,30,11.241999,4.6075,29.053499,2,5.826,0.024233,0.32576,0.027818,0.7348,0.092457,1.190762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,53,49.267322,348,0.055147,59.683399,430,9.3,2.309999,58.2,4,3.384999,0.143335,3.123769,0.243213,2.31516,0.891229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,55,48.683856,350,0.110247,58.147099,190,9.3,2.309999,58.2,4,3.384999,0.108148,2.419159,0.280295,2.70842,0.857963,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,51,47.97874,363,0.054844,51.697899,651,19.635,4.1525,52.349998,19,3.848999,0.166676,2.61062,0.218746,2.139859,0.769348,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,52,46.378742,319,0.159493,23.16,119,9.178,3.136499,46,0,4.9,0.199818,2.61507,0.23799,7.79857,0.56332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,46,43.244487,333,0.10772,32.258099,193,9,2.5325,56.25,2,4.346,0.5479,1.82641,0.153832,8.86699,0.552372,0.3427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,53,43.848819,329,0.110361,31.9447,122,11.7825,4.386,38.314998,0,5.361,0.193672,2.01955,0.20669,6.78246,0.513064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,v,,57,48.153934,349,0,33.4534,66,11.241999,4.6075,29.053499,2,5.826,0.023058,0.463517,0.035335,0.780323,0.119543,1.190762,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,47,42.736614,337,0.100203,32.258099,193,5.201,2.066999,53.505001,5,3.437999,0.534215,1.771989,0.125901,5.900919,0.465301,0.3427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,49,46.443702,344,0.043081,40.158001,455,9,2.5325,56.25,2,4.346,0.336201,1.794299,0.223894,10.0085,0.646683,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,53,50.035434,330,0,25.637501,46,5.201,2.066999,53.505001,5,3.437999,0.076927,0.587791,0.056,1.969799,0.200112,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,57,48.472438,345,0.051653,40.3885,151,9.755,5.44,60,73,2.13,0.003454,0.072491,0.005643,0.128499,0.017962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,45,44.061023,297,0.076855,25.3946,127,5.994999,2.619499,45.656501,0,5,0.69657,1.88856,0.155852,11.2089,0.688642,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,45,43.698421,282,0.137718,23.089199,151,5.994999,2.619499,45.656501,0,5,0.401668,1.257159,0.148012,8.269339,0.857827,0.180126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,v,,55,48.226768,336,0.051156,23.7148,61,9.178,3.136499,46,0,4.9,0.057085,0.649798,0.059554,1.84711,0.17814,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,55,48.27008,339,0.090845,27.398899,72,11.7825,4.386,38.314998,0,5.361,0.056673,0.543433,0.051047,1.71112,0.160269,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,57,47.945667,345,0.027301,26.5231,164,9.178,3.136499,46,0,4.9,0.034497,0.406895,0.037525,1.06639,0.106324,1.190762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,53,49.201969,344,0.097805,49.636902,348,19.635,4.1525,52.349998,19,3.848999,0.144676,2.64523,0.257845,2.574239,0.85034,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,v,,54,46.34449,343,0.119354,46.4809,119,9,2.5325,56.25,2,4.346,0.048038,0.497011,0.051947,1.474519,0.135752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,c,sdst,23,49.200786,132,0,25.2167,91,11.43,5.69,30.94,0,4.269999,0.370011,0.999994,0.150001,8.79998,0.440021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,24,49.640155,133,0,26.9324,140,4.449999,3.019999,48.990001,0,4.545,0.386871,0.993613,0.152296,8.80121,0.469493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,23,49.541336,131,0,26.9324,140,4.449999,3.019999,48.990001,0,4.545,0.386871,0.993613,0.152296,8.80121,0.469493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,24,49.878742,124,0,26.9324,140,4.449999,3.019999,48.990001,0,4.545,0.46491,0.958383,0.162983,8.660169,0.597154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,23,49.603546,134,0,30.709101,122,1.86,3.65,59.7,0,5.15,0.370011,0.999994,0.150001,8.79998,0.440021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,24,50.075984,123,0.006527,26.9324,140,11.43,5.69,30.94,0,4.269999,0.476774,0.963428,0.16345,9.012969,0.606094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,23,49.552757,133,0.084913,31.114599,84,11.43,5.69,30.94,0,4.269999,0.390336,0.962091,0.148976,8.673069,0.486981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,24,49.781101,140,0.103109,31.114599,84,4.449999,3.019999,48.990001,0,4.545,0.390336,0.962091,0.148976,8.673069,0.486981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,24,49.840942,140,0.024255,34.694801,123,11.43,5.69,30.94,0,4.269999,0.382102,0.992676,0.151085,8.87615,0.459329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,50.075199,144,0.032882,34.694801,123,11.43,5.69,30.94,0,4.269999,0.382102,0.992676,0.151085,8.87615,0.459329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,24,49.960235,139,0.096849,34.694801,152,11.43,5.69,30.94,0,4.269999,0.390336,0.962091,0.148976,8.673069,0.486981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,50.555904,142,0.057886,34.694801,123,11.43,5.69,30.94,0,4.269999,0.382102,0.992676,0.151085,8.87615,0.459329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,50.789764,142,0.080179,34.694801,123,11.43,5.69,30.94,0,4.269999,0.382102,0.992676,0.151085,8.87615,0.459329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,50.777954,142,0.075454,34.694801,123,11.43,5.69,30.94,0,4.269999,0.382102,0.992676,0.151085,8.87615,0.459329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,50.83543,142,0.092392,34.694801,152,11.43,5.69,30.94,0,4.269999,0.461192,0.955053,0.157986,10.308699,0.546768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,26,50.92205,145,0.083694,34.694801,152,11.43,5.69,30.94,0,4.269999,0.461192,0.955053,0.157986,10.308699,0.546768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,50.453544,142,0.096303,34.694801,152,11.43,5.69,30.94,0,4.269999,0.439045,0.86725,0.145385,9.446929,0.550382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,50.931495,140,0.08578,34.694801,152,11.43,5.69,30.94,0,4.269999,0.461192,0.955053,0.157986,10.308699,0.546768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,50.667713,128,0.038844,32.800201,184,11.43,5.69,30.94,0,4.269999,0.512048,0.962598,0.167945,9.46584,0.650568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,26,51.016532,145,0.094851,34.694801,152,11.43,5.69,30.94,0,4.269999,0.461192,0.955053,0.157986,10.308699,0.546768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,50.672439,140,0.066735,32.916,244,11.43,5.69,30.94,0,4.269999,0.439045,0.86725,0.145385,9.446929,0.550382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,26,51.107875,143,0.082535,34.694801,152,11.43,5.69,30.94,0,4.269999,0.461192,0.955053,0.157986,10.308699,0.546768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,26,51.247245,143,0.076265,34.6819,122,11.43,5.69,30.94,0,4.269999,0.461192,0.955053,0.157986,10.308699,0.546768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,26,51.43819,143,0.061998,32.916,244,11.43,5.69,30.94,0,4.269999,0.565016,0.96351,0.171802,14.197899,0.582076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,51.547245,138,0.013881,32.916,244,11.43,5.69,30.94,0,4.269999,0.545176,0.887512,0.159265,14.400699,0.551757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,25,51.486614,137,0.044063,32.916,244,11.43,5.69,30.94,0,4.269999,0.400117,0.647821,0.115736,7.76124,0.556641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,27,50.542522,137,0.084045,33.403198,270,12.095,5.5,38.080001,0,5.410999,0.662118,1.000149,0.184092,20.6802,0.518531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,26,50.862995,136,0.029199,34.146099,254,25.315,6,42.36,0,6.922999,0.576556,0.849352,0.156834,16.6699,0.524024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,c,sdst,27,53.113384,140,0.056087,33.9902,305,25.315,6,42.36,0,6.922999,0.522369,0.665189,0.14636,7.912879,0.696035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
