"TreeNum"	"RecordNum"	"Response"	"Elevation"	"Easting"	"Northing"	"ElevCat"	"IndEdge15M"	"IndDBHIn"	"DeadDist"	"DeadDistInd"	"PropJP25"	"NeighQMD25"	"NeighSDIAlt25"	"NeighBSA25"	"BSADead25"	"BSADeadInd25"	"PropJP5"	"NeighQMD5"	"NeighSDIAlt5"	"NeighBSA5"	"BSADead5"	"BSADeadInd5"	"PropJP1"	"NeighQMD1"	"NeighBSA1"	"BSADead1"	"BSADeadInd1"	"PropJP15"	"NeighQMD15"	"NeighSDIAlt15"	"NeighBSA15"	"BSADead15"	"BSADeadInd15"	"TreesPClus"	"BAPClus"	"NeighBSA9125"	"NeighBSA915"	"NeighBSA911"	"NeighBSA9115"	"NeighSDIAlt1"	"BSADead25NEW"	"BSADeadInd25NEW"	"BSADead5NEW"	"BSADeadInd5NEW"	"BSADead1NEW"	"BSADeadInd1NEW"	"BSADead15NEW"	"BSADeadInd15NEW"
1578	14547	0	2138	766053.613	4334066.015	1	0	9	2.366862947	1	0.472727273	15.11070261	50.21538863	33.62391	34.76925	1	0.331210191	15.18791386	102.3823137	69.194898	108.049194	1	0.357758621	15.99513815	125.583804	135.924588	1	0.427536232	16.40121947	272.3161918	192.193506	142.054884	1	122	129.276162	68.39316	177.244092	261.508392	334.24839	356.111956621061	33.193044	1	97.0812	1	118.700856	1	120.555216	1
1579	14548	0	2138	766047.9235	4334062.391	1	0	12	0.969739016	1	0.448979592	14.27649053	37.22909235	24.455736	46.811682	1	0.447916667	15.39554245	83.98331511	56.879766	71.469216	1	0.397196262	16.5022981	132.188598	123.347664	1	0.433333333	16.49479084	268.9236452	189.941004	135.924588	1	122	129.276162	71.267418	128.348982	255.536262	325.865592	347.444137829032	46.811682	1	69.194898	1	108.441882	1	118.700856	1
1580	14549	0	2138	766044.994	4334062.862	1	0	18	3.487956177	1	0.454545455	15.35252422	37.60054533	25.710156	43.293852	1	0.526315789	15.3710212	77.87428113	52.832898	54.02187	1	0.403940887	16.62409291	129.625218	117.577332	1	0.441947566	16.85700834	273.8591626	195.275016	135.482814	1	122	129.276162	69.004008	106.854768	247.20255	330.75783	339.234860100847	43.293852	1	52.445664	1	105.927588	1	118.259082	1
1581	14550	0	2138	766050.4971	4334069.66	1	0	5	2.70495209	1	0.5625	15.05703443	51.45815358	34.621992	26.822772	1	0.41025641	15.39098285	96.51304777	65.889774	76.00149	1	0.372807018	16.02477701	128.85075	130.361508	1	0.448028674	16.60306492	289.2681868	204.47046	136.709964	1	122	129.276162	61.444764	141.891264	259.212258	341.180424	356.149293111545	26.822772	1	71.572842	1	115.455726	1	119.486232	1
1582	14551	0	2138	766047.6162	4334076.486	1	0	19	5.439667199	1	0.627906977	15.40935676	55.07330749	37.556244	18.401796	1	0.544117647	15.45804708	77.32550371	53.432838	38.663406	1	0.412621359	16.09481316	131.392314	112.510566	1	0.465949821	17.09224759	308.9416622	219.883464	134.528364	1	122	129.276162	55.95804	92.096244	243.90288	354.411828	336.759251423163	18.401796	1	38.663406	1	100.860822	1	118.700856	1
1583	14552	0	2138	766049.1072	4334080.144	1	0	10	9.11297156	1	0.787878788	16.8321546	61.17038144	43.266582	8.759124	1	0.6	16.14222502	98.97419981	69.636672	38.701584	1	0.428571429	16.24462234	141.045894	115.117578	1	0.45	16.9916573	296.8752113	211.004352	138.520692	1	122	129.276162	52.025706	108.338256	256.163472	349.525044	354.044227044965	8.759124	1	38.701584	1	103.81689	1	122.693184	1
1584	14553	0	2138	766052.3143	4334081.894	1	0	16	11.57551738	1	0.892857143	17.36322209	62.30826316	44.39556	5.584896	1	0.592592593	16.19175954	105.8326368	74.354382	38.090736	1	0.404444444	16.132031	140.516856	116.677422	1	0.447916667	17.18406153	309.0440099	220.64157	143.783802	1	122	129.276162	49.980456	112.445118	257.194278	364.425372	356.195698468258	5.584896	1	38.090736	1	103.626	1	126.56007	1
1585	14554	0	2138	766059.728	4334081.81	1	0	15	12.18237401	1	0.684210526	16.91968859	63.86986228	45.279108	15.636618	1	0.414634146	15.76388277	112.6137101	78.608502	64.968048	1	0.366666667	15.63216502	127.945386	125.272926	1	0.446601942	16.14350963	316.6349826	220.31433	146.499894	1	122	129.276162	60.915726	143.57655	253.218312	366.814224	352.299683905077	15.636618	1	59.895828	1	109.445418	1	129.276162	1
1586	14555	0	2143	766024.4714	4334089.801	1	0	26	30.2208948	1	0.928571429	17.45197492	31.65474578	23.255856	0	0	0.965517241	18.90356653	75.76550473	56.519802	0	0	0.813333333	18.88996478	126.500076	20.283426	1	0.773722628	18.91612592	291.9766514	216.621972	46.620792	1	122	129.276162	23.255856	56.519802	146.783502	263.242764	196.123721755946	0	0	0	0	20.283426	1	46.620792	1
1587	14556	0	2143	766027.7912	4334101.219	1	0	7	36.39743957	1	0.9375	17.4642492	36.31477563	26.61552	0	0	0.951219512	19.39952225	110.8238833	84.15522	0	0	0.931034483	19.2911748	176.584158	0	0	0.865079365	19.42314652	319.7170781	238.677948	18.369072	1	122	129.276162	26.61552	84.15522	176.584158	257.04702	236.682701493227	0	0	0	0	0	0	18.369072	1
1588	14557	0	2143	766028.3145	4334098.762	1	0	6	34.08245864	1	0.933333333	17.94621594	35.75064152	26.348274	0	0	0.974358974	19.28929556	104.6923897	79.142994	0	0	0.928571429	19.25072366	167.759586	5.584896	1	0.826771654	19.23956118	303.5736611	226.111932	24.76116	1	122	129.276162	26.348274	79.142994	173.344482	250.873092	232.261161412476	0	0	0	0	5.584896	1	24.76116	1
1590	14559	0	2143	766028.9372	4334091.769	1	0	5	28.26560981	1	0.941176471	18.58525665	42.84427563	32.025888	0	0	0.972972973	19.21007618	99.02354004	74.468916	0	0	0.818181818	18.94000222	148.692402	21.946896	1	0.780141844	18.71519759	300.0162755	221.59602	45.475452	1	122	129.276162	32.025888	74.468916	170.639298	267.071472	229.272008079755	0	0	0	0	21.946896	1	45.475452	1
1591	14560	0	2147	766043.2994	4334084.68	2	0	29	14.45644942	1	0.833333333	15.80451229	44.87055922	31.33323	5.584896	1	0.765625	16.94504693	113.8535115	81.433674	15.903864	1	0.619402985	17.95940505	153.044694	64.722618	1	0.48828125	17.38095925	305.3149571	219.136266	118.602684	1	122	129.276162	36.918126	97.337538	217.767312	337.73895	302.266941391817	5.584896	1	15.903864	1	63.931788	1	106.95294	1
1592	14561	0	2138	766032.3231	4334079.3	1	0	7	17.74961185	1	0.8	17.04518881	28.60985663	20.599758	7.766496	1	0.638297872	18.40948372	82.50807809	60.997536	24.412104	1	0.738317757	18.07234783	146.069028	45.475452	1	0.634146341	17.983789	261.5115667	190.502766	74.425284	1	122	129.276162	28.366254	85.40964	191.54448	264.92805	261.615611604863	7.766496	1	24.412104	1	45.475452	1	72.058248	1
1593	14562	0	2134	766018.4258	4334059.301	1	0	26	14.73970866	1	0.818181818	23.29520695	33.61888814	26.637336	6.850224	1	0.606060606	21.10331727	62.37830751	48.578778	28.099008	1	0.583333333	18.78322453	80.817372	65.153484	1	0.660869565	18.29153484	199.6687028	147.808854	84.72789	1	122	129.276162	33.48756	76.677786	145.970856	232.536744	193.563490988823	6.850224	1	28.099008	1	65.153484	1	76.00149	1
1594	14563	0	2123	766016.4113	4334049.138	1	0	27	19.17331896	1	1	21.68367631	35.42918733	28.208088	0	0	0.678571429	21.60774715	62.12361524	48.382434	20.91609	1	0.606060606	19.52696406	89.423784	59.874012	1	0.613207547	18.29938925	168.0370806	124.193034	97.910208	1	122	129.276162	28.208088	69.298524	149.297796	222.103242	185.549541182818	0	0	20.91609	1	51.147612	1	89.183808	1
1595	14564	0	2134	766013.5575	4334054.569	1	0	13	20.08811468	1	1	21.46935801	47.97313694	37.708956	0	0	0.615384615	21.21762239	50.31666694	39.285162	22.666824	1	0.559322034	19.82999172	75.063402	68.704038	1	0.621621622	18.53487703	182.125403	134.90469	94.643262	1	122	129.276162	37.708956	61.951986	143.76744	229.547952	175.506354916102	0	0	22.666824	1	59.977638	1	85.916862	1
1596	14565	0	2134	766011.8357	4334055.479	1	0	10	18.80977043	1	1	21.46935801	47.97313694	37.708956	0	0	0.652173913	21.46935801	47.97313694	37.708956	25.928316	1	0.607142857	20.06032569	79.012098	56.345274	1	0.589285714	19.05217854	183.0364651	136.600884	105.736698	1	44	106.014852	37.708956	63.637272	135.357372	242.337582	175.062126658451	0	0	25.928316	1	56.345274	1	93.323394	1
1597	14566	0	2134	766014.1507	4334061.767	1	0	34	19.21783834	1	1	22.24410034	34.31785957	26.986392	0	0	0.620689655	21.11213448	56.15808951	43.757442	22.928616	1	0.6	19.43507711	74.163492	62.317404	1	0.635514019	18.51763424	181.6381061	134.653806	86.124114	1	122	129.276162	26.986392	66.686058	136.480896	220.77792	178.089654729891	0	0	22.928616	1	62.317404	1	77.397714	1
1598	14567	0	2134	766017.6266	4334071.209	1	0	25	19.78735826	1	1	20.74367373	30.73299688	23.468562	0	0	0.703703704	20.93096422	59.150879	45.399096	14.256756	1	0.616438356	18.85124837	89.156538	57.114288	1	0.688073394	18.33869386	193.9651288	143.069328	70.73838	1	122	129.276162	23.468562	59.655852	146.270826	213.807708	192.981115383601	0	0	14.256756	1	57.114288	1	70.73838	1
1599	14568	0	2134	766010.3497	4334063.476	1	0	12	16.5795311	1	0.857142857	21.87273798	39.94106681	31.311414	3.32694	1	0.695652174	22.25561727	55.0298213	43.22295	25.568352	1	0.641509434	20.88765467	80.904636	52.65837	1	0.612244898	18.69555588	160.9684889	120.09708	80.539218	1	44	106.014852	34.638354	68.791302	133.563006	200.636298	171.44603283263	3.32694	1	25.568352	1	52.65837	1	80.539218	1
1600	14569	0	2134	766009.3905	4334067.619	1	0	18	16.73711857	1	0.846153846	21.9068275	37.01444224	28.791666	3.32694	1	0.75	22.17656421	51.63793097	40.234158	11.387952	1	0.591836735	20.43526364	68.327712	52.65837	1	0.615384615	18.90539058	150.8877258	113.06142	73.421748	1	44	106.014852	32.118606	51.62211	120.986082	186.483168	154.717138882909	3.32694	1	11.387952	1	52.65837	1	73.421748	1
1601	14570	0	2134	766011.1204	4334081.846	1	0	24	25.40279292	1	1	23.48887551	42.58052542	33.100326	0	0	0.95	20.43281674	59.07571845	45.5409	0	0	0.735849057	19.8343137	85.824144	30.684204	1	0.698924731	19.09650415	179.5204036	135.248292	62.404668	1	44	106.014852	33.100326	45.5409	116.508348	197.65296	152.384823194377	0	0	0	0	30.684204	1	62.404668	1
1602	14629	0	2119	765867.676	4334154.09	1	0	12	19.23557137	1	0.521126761	10.40405904	43.64034894	26.566434	20.91609	1	0.375	11.27346039	60.77535369	38.12346	61.592022	1	0.356643357	11.88941584	51.654834	92.66346	1	0.339285714	12.39004269	99.02452617	63.631818	132.063156	1	17	26.075574	47.482524	99.715482	144.318294	195.694974	102.129796282797	0	0	9.659034	1	14.58945	1	17.9982	1
1603	14630	0	2131	765897.5465	4334187.241	1	1	10	40.8924615	1	0.866666667	13.63546574	42.74026614	27.37908	3.125142	1	0.795918367	13.59227722	62.59999064	40.30506	8.682768	1	0.813559322	13.87112696	51.420312	10.651662	1	0.852941176	13.35498242	136.9583809	87.547608	14.823972	1	17	26.075574	30.504222	48.987828	62.071974	102.37158	79.2019179902523	0	0	0	0	0	0	4.17231	1
1605	14632	0	2131	765899.8159	4334199.839	1	1	8	53.67625688	0	0.842105263	12.75764774	46.99188485	29.293434	5.012226	1	0.78	13.28250729	60.83641563	38.488878	10.651662	1	0.869047619	13.1714269	70.018452	10.651662	1	0.863247863	12.97265276	155.505253	98.210178	10.651662	1	17	26.075574	34.30566	49.14054	80.670114	108.86184	110.778939642167	0	0	0	0	0	0	0	0
1606	14633	0	2131	765901.7379	4334199.98	1	1	12	54.27046786	0	0.825	12.94217911	49.56057884	31.06053	5.797602	1	0.796296296	13.5	68.75924981	43.735626	10.651662	1	0.855555556	13.09102746	74.77434	10.651662	1	0.84	12.97857767	167.4582385	105.649434	10.651662	1	17	26.075574	36.858132	54.387288	85.426002	116.301096	119.04789747055	0	0	0	0	0	0	0	0
1607	14634	0	2131	765901.9691	4334199.254	1	1	8	53.62869309	0	0.820512821	12.75764774	46.99188485	29.293434	5.797602	1	0.796296296	13.5	68.75924981	43.735626	10.651662	1	0.857142857	13.32685028	78.461244	10.651662	1	0.848	13.01337105	168.2099644	106.21665	10.651662	1	17	26.075574	35.091036	54.387288	89.112906	116.868312	123.682710545933	0	0	0	0	0	0	0	0
1608	14635	0	2131	765902.4735	4334198.73	1	1	11	53.25859773	0	0.8	12.75764774	46.99188485	29.293434	7.564698	1	0.8	13.40232152	69.45822125	44.084682	10.651662	1	0.857142857	13.32685028	78.461244	10.651662	1	0.834645669	12.97466301	170.3752577	107.421984	10.651662	1	17	26.075574	36.858132	54.736344	89.112906	118.073646	123.682710545933	0	0	0	0	0	0	0	0
1609	14636	0	2141	765910.5224	4334199.251	1	1	8	45.99239699	1	0.784313725	12.74707044	58.43158536	36.334548	10.651662	1	0.842857143	13.19280107	90.58389893	56.956122	10.651662	1	0.850877193	12.69728923	91.447218	10.651662	1	0.78313253	12.7135603	220.865921	137.52261	10.651662	1	16	32.227686	46.98621	67.607784	102.09888	148.174272	146.879995766429	0	0	0	0	0	0	0	0
1610	14637	0	2131	765910.0747	4334198.837	1	1	8	46.52753715	1	0.78	12.84328618	57.73261393	35.985492	10.651662	1	0.84057971	13.19604461	89.06027046	56.034396	10.651662	1	0.857142857	12.6696333	89.298342	10.651662	1	0.785276074	12.7143067	216.6183152	134.893782	10.651662	1	16	32.227686	46.637154	66.686058	99.950004	145.545444	143.439348055697	0	0	0	0	0	0	0	0
1611	14638	0	2141	765912.6839	4334198.56	1	0	11	44.07696357	1	0.784313725	12.69818501	57.99571947	36.056394	10.651662	1	0.860759494	13.07059982	102.3640833	64.291752	10.651662	1	0.814516129	12.50719091	97.261182	10.651662	1	0.770949721	12.57262924	234.8699157	145.698156	10.651662	1	16	32.227686	46.708056	74.943414	107.912844	156.349818	157.327129476392	0	0	0	0	0	0	0	0
1612	14639	0	2141	765913.9495	4334197.807	1	0	16	43.07140296	1	0.775510204	12.49717917	53.7109535	33.220314	10.651662	1	0.8625	13.13501319	104.7076133	65.867958	10.651662	1	0.803149606	12.5248471	100.102716	10.651662	1	0.767567568	12.60564552	242.7195219	150.797646	11.197062	1	16	32.227686	43.871976	76.51962	110.754378	161.994708	161.82721810878	0	0	0	0	0	0	0.5454	1
1613	14640	0	2141	765915.498	4334194.055	1	0	16	42.8709925	1	0.777777778	12.54705429	48.53921227	30.05154	10.651662	1	0.842857143	13.13392554	89.95439055	56.4489	10.651662	1	0.827868852	12.64840476	97.724772	10.651662	1	0.760869565	12.53941762	239.2548279	148.359708	11.197062	1	16	32.227686	40.703202	67.100562	108.376434	159.55677	157.386371767238	0	0	0	0	0	0	0.5454	1
1614	14641	0	2131	765907.2955	4334190.748	1	0	18	47.38896753	1	0.772727273	12.74474682	49.66415054	31.00599	8.682768	1	0.79245283	13.04553742	63.59978428	39.912372	10.651662	1	0.877777778	13.78676902	82.933524	10.651662	1	0.853658537	13.03297384	165.7733649	104.684076	10.651662	1	17	26.075574	39.688758	50.564034	93.585186	115.335738	128.849264825962	0	0	0	0	0	0	0	0
1615	14642	0	2141	765911.4782	4334191.71	1	0	7	47.48438056	1	0.755555556	12.74474682	49.66415054	31.00599	10.651662	1	0.822580645	13.06860595	77.19863341	48.436974	10.651662	1	0.873786408	13.30494289	89.789202	10.651662	1	0.793333333	12.86523555	201.6333685	126.380088	10.651662	1	16	32.227686	41.657652	59.088636	100.440864	137.03175	142.313742733026	0	0	0	0	0	0	0	0
1616	14643	0	2131	765902.2652	4334188.486	1	1	18	43.42443437	1	0.8	13.01246803	54.35908595	34.16931	8.486424	1	0.770833333	12.89022477	54.92322005	34.436556	10.651662	1	0.851351351	13.91492005	67.585968	10.651662	1	0.858490566	13.61554181	148.4002935	95.041404	14.823972	1	17	26.075574	42.655734	45.088218	78.23763	109.865376	104.433977332219	0	0	0	0	0	0	4.17231	1
1617	14644	0	2141	765911.1032	4334190.819	1	0	13	48.1833525	1	0.755555556	12.74474682	49.66415054	31.00599	10.651662	1	0.816666667	13.143059	74.85869172	47.106198	10.651662	1	0.88	13.81183068	93.639726	10.651662	1	0.793103448	12.86223297	194.2608399	121.809636	10.651662	1	16	32.227686	41.657652	57.75786	104.291388	132.461298	145.655055415941	0	0	0	0	0	0	0	0
1618	14645	0	2141	765912.573	4334191.207	1	0	14	46.68292291	1	0.772727273	12.85781978	48.96517911	30.656934	10.651662	1	0.822580645	12.99556137	76.54695865	47.897028	10.651662	1	0.873786408	13.30494289	89.789202	10.651662	1	0.788461538	12.85376124	210.0639138	131.561388	10.651662	1	16	32.227686	41.308596	58.54869	100.440864	142.21305	142.313742733026	0	0	0	0	0	0	0	0
1619	14646	0	2131	765905.8973	4334188.983	1	0	20	45.2101735	1	0.777777778	12.84631378	51.79039195	32.402214	8.682768	1	0.775510204	12.82425586	55.92322005	34.981956	10.651662	1	0.86746988	14.05712416	78.67395	10.651662	1	0.869565217	13.23235573	157.9026669	100.27179	10.651662	1	17	26.075574	41.084982	45.633618	89.325612	110.923452	121.527284207326	0	0	0	0	0	0	0	0
1620	14647	0	2131	765908.7881	4334188.182	1	0	12	45.72023732	1	0.772727273	12.74474682	49.66415054	31.00599	8.682768	1	0.78	13.02497601	58.99217716	37.010844	10.651662	1	0.877777778	13.7577251	82.584468	10.651662	1	0.84	13.13872471	170.8054787	108.272808	10.651662	1	17	26.075574	39.688758	47.662506	93.23613	118.92447	128.422754054387	0	0	0	0	0	0	0	0
1621	14648	0	2141	765911.8177	4334188.436	1	0	11	46.37221375	1	0.790697674	12.85781978	48.96517911	30.656934	8.682768	1	0.807017544	12.87666535	68.00523176	42.503022	10.651662	1	0.885416667	13.86647287	90.187344	10.651662	1	0.798561151	12.94682027	187.5465172	117.931842	10.651662	1	17	26.075574	39.339702	53.154684	100.839006	128.583504	140.107183911165	0	0	0	0	0	0	0	0
1622	14649	0	2131	765909.1218	4334187.602	1	0	16	45.35974795	1	0.785714286	12.95680469	48.12075771	30.21516	8.682768	1	0.78	13.02497601	58.99217716	37.010844	10.651662	1	0.876404494	13.80744617	82.142694	10.651662	1	0.842519685	13.1414716	172.3825562	109.259982	14.060412	1	17	26.075574	38.897928	47.662506	92.794356	123.320394	127.578332660924	0	0	0	0	0	0	0	0
1623	14650	0	2141	765916.749	4334183.781	1	0	5	40.35175485	1	0.689655172	13.12821389	29.98597572	18.799938	8.682768	1	0.818181818	13.19511694	67.93463863	42.73209	10.651662	1	0.872340426	13.52730924	83.833434	10.651662	1	0.777777778	12.91117847	196.8468823	123.647634	21.67965	1	17	26.075574	27.482706	53.383752	94.485096	145.327284	131.818191378307	0	0	0	0	0	0	4.859514	1
1624	14651	0	2141	765912.9127	4334183.349	1	0	17	41.24234055	1	0.709677419	13.39436788	34.02793322	21.526938	8.682768	1	0.803571429	13.32943784	70.56710484	44.575542	10.651662	1	0.870588235	13.834257	78.286716	10.651662	1	0.824427481	13.36909715	178.0125009	113.077782	21.799638	1	17	26.075574	30.209706	55.227204	88.938378	134.87742	121.71116380439	0	0	0	0	0	0	6.343002	1
1625	14652	0	2131	765905.026	4334184.634	1	0	9	40.88350978	1	0.789473684	13.7949266	48.56361413	31.136886	8.486424	1	0.770833333	12.89022477	54.92322005	34.436556	10.651662	1	0.849315068	13.99262844	67.27509	10.651662	1	0.849056604	13.78872845	149.8257717	96.437628	18.232722	1	17	26.075574	39.62331	45.088218	77.926752	114.67035	103.823213560224	0	0	0	0	0	0	4.17231	1
1626	14653	0	2131	765896.1819	4334186.021	1	1	20	39.39963442	1	0.956521739	14.31174647	39.49790187	25.693794	0	0	0.8125	13.59227722	62.59999064	40.30506	8.486424	1	0.813559322	13.85051388	51.2676	10.651662	1	0.844036697	13.01658861	137.9019413	87.787584	16.66197	1	17	26.075574	25.693794	48.791484	61.919262	104.449554	78.9434332093222	0	0	0	0	0	0	5.568534	1
1627	14654	0	2131	765890.2762	4334180.743	1	1	16	33.33128274	1	1	17.07203987	25.14894246	17.485524	0	0	0.962962963	15.45363436	51.96720749	35.167392	0	0	0.808219178	12.55953564	53.34012	12.855078	1	0.672268908	12.10298942	108.4889606	67.907754	45.889956	1	17	26.075574	17.485524	35.167392	66.195198	113.79771	89.8676033965103	0	0	0	0	4.17231	1	12.664188	1
1628	14655	0	2131	765883.3964	4334180.097	1	1	7	32.78355704	1	1	16.7369352	17.41828425	12.222414	0	0	1	16.50668314	36.3515905	25.262928	0	0	0.786516854	11.98816984	58.00329	15.838416	1	0.596899225	12.10639112	107.5633009	67.945932	46.46808	1	17	26.075574	12.222414	25.262928	73.841706	114.414012	100.663245286091	0	0	0	0	5.568534	1	9.255438	1
1629	14656	0	2131	765895.4349	4334194.24	1	1	14	47.34372204	1	0.939393939	12.96027585	46.73536599	29.31525	0.659934	1	0.804347826	12.89022477	54.92322005	34.436556	8.486424	1	0.828125	13.9887521	57.632418	10.651662	1	0.867346939	13.57303476	137.9273161	88.420248	10.651662	1	17	26.075574	29.975184	42.92298	68.28408	99.07191	88.5372358776827	0	0	0	0	0	0	0	0
1630	16128	0	2131	765888.995	4334180.368	1	1	18	32.87177704	1	1	16.75111937	22.10698496	15.303924	0	0	0.961538462	15.50682232	50.25113552	34.098408	0	0	0.817073171	12.17256869	56.568888	13.296852	1	0.647540984	12.38340976	113.3168247	71.927352	46.87713	1	17	26.075574	15.303924	34.098408	69.86574	118.804482	95.7532215655703	0	0	0	0	4.17231	1	12.664188	1
1631	15266	0	2156	766006.3407	4334156.174	2	0	6	51.00509626	0	1	15.41250968	39.55532905	28.502604	0	0	0.96875	17.18011205	69.31533802	51.51303	0	0	0.946428571	19.8242276	120.031632	0	0	0.942528736	19.91620377	244.9887403	188.212086	0	0	16	32.227686	28.502604	51.51303	120.031632	188.212086	154.594024540658	0	0	0	0	0	0	0	0
1632	15267	0	2156	766004.9392	4334155.585	2	0	7	51.22265418	0	1	15.62049935	36.47301648	26.61552	0	0	0.96875	17.18011205	69.31533802	51.51303	0	0	0.946428571	19.46104167	115.673886	0	0	0.943181818	19.7328752	244.0777164	186.886764	0	0	16	32.227686	26.61552	51.51303	115.673886	186.886764	150.043107757785	0	0	0	0	0	0	0	0
1633	15268	0	2156	766004.2722	4334156.554	2	0	10	50.12481191	0	1	15.62049935	36.47301648	26.61552	0	0	1	17.43189513	68.98660233	51.37668	0	0	0.963636364	19.63484843	115.646616	0	0	0.941176471	19.86898263	238.42638	183.014424	0	0	16	32.227686	26.61552	51.37668	115.646616	183.014424	149.780670251239	0	0	0	0	0	0	0	0
1634	15269	0	2156	766002.0297	4334156.76	2	0	6	49.41454847	1	1	16.90097208	28.71126415	21.810546	0	0	1	17.47140521	61.93256208	46.615338	0	0	0.964912281	19.52820722	118.553598	0	0	0.941860465	19.52398644	234.2799562	178.793028	0	0	16	32.227686	21.810546	46.615338	118.553598	178.793028	154.255991932548	0	0	0	0	0	0	0	0
1635	15270	0	2156	765999.3579	4334177.194	2	0	8	28.90795712	1	1	28.92879189	42.43844749	36.51453	0	0	1	22.93872676	95.91710293	77.484978	0	0	0.953125	21.33341872	151.413948	6.473898	1	0.942307692	20.66784943	300.1602572	232.973064	7.019298	1	16	32.227686	36.51453	77.484978	157.887846	239.992362	200.885255535183	0	0	0	0	6.473898	1	7.019298	1
1636	15271	0	2163	766001.5033	4334176.855	2	0	34	29.79384438	1	1	28.24004249	51.03262492	43.49565	0	0	1	22.19189041	83.62037076	67.149648	0	0	0.96875	21.27470101	153.050148	4.068684	1	0.949494949	20.84016555	291.834895	227.399076	6.473898	1	16	32.227686	43.49565	67.149648	157.118832	233.872974	200.063310438261	0	0	0	0	4.068684	1	6.473898	1
1637	15272	0	2156	766010.5994	4334171.317	2	0	34	38.40866525	1	1	17.82925554	36.94512824	29.473416	0	0	1	19.14990209	82.555598	64.00269	0	0	1	20.79040021	127.301814	0	0	0.912087912	22.3890027	293.3094885	235.116486	9.839016	1	16	32.227686	29.473416	64.00269	127.301814	244.955502	161.252472633374	0	0	0	0	0	0	4.068684	1
1638	15273	0	2143	765914.0564	4334213.391	1	1	12	41.21948622	1	0.925	12.7609602	54.20326895	33.749352	3.196044	1	0.829787234	11.82360432	105.8399592	64.046322	10.651662	1	0.775510204	12.47830234	116.344728	10.651662	1	0.736842105	12.38180071	242.0564092	148.834206	12.964158	1	16	32.227686	36.945396	74.697984	126.99639	161.798364	188.466747008263	0	0	0	0	0	0	2.312496	1
1639	15274	0	2143	765914.9741	4334220.644	1	1	21	41.4912636	1	0.851851852	11.96147663	32.91789378	20.28888	1.968894	1	0.887640449	11.68209161	107.6558954	64.755342	3.196044	1	0.761904762	12.52821633	117.277362	10.651662	1	0.711956522	12.49395203	236.8868555	146.434446	12.964158	1	16	32.227686	22.257774	67.951386	127.929024	159.398604	189.877562946065	0	0	0	0	0	0	2.312496	1
1640	15275	0	2143	765916.9131	4334222.074	1	1	12	40.01242811	1	0.833333333	11.51892852	41.77824542	25.328376	1.968894	1	0.852631579	11.91321666	118.7596939	71.987346	3.196044	1	0.748344371	12.5192051	120.527946	10.651662	1	0.715053763	12.49229648	239.5772311	148.097916	12.964158	1	16	32.227686	27.29727	75.18339	131.179608	161.062074	195.330858823035	0	0	0	0	0	0	2.312496	1
1641	15276	0	2143	765917.9473	4334220.644	1	1	19	38.61856197	1	0.869565217	11.76151918	55.89253236	33.95115	1.968894	1	0.84	11.89409046	125.0000706	75.614256	3.196044	1	0.74025974	12.5321808	123.347664	10.651662	1	0.726804124	12.40679537	247.9315903	152.79381	12.964158	1	16	32.227686	35.920044	78.8103	133.999326	165.757968	199.80362861296	0	0	0	0	0	0	2.312496	1
1642	15277	0	2143	765925.2992	4334222.754	1	1	14	32.34577171	1	0.820512821	11.86894245	99.11708082	59.928552	0	0	0.774509804	12.11782093	132.9353612	80.888274	1.968894	1	0.69005848	12.33698739	131.9868	12.964158	1	0.708520179	12.53114931	278.7803641	173.00088	21.65238	1	16	32.227686	59.928552	82.857168	144.950958	194.65326	218.216046390034	0	0	0	0	2.312496	1	9.549954	1
1643	15278	0	2143	765927.8054	4334220.636	1	1	7	29.23497684	1	0.816091954	12.18063283	115.3656151	70.400232	0	0	0.745454545	12.30200998	146.8596297	89.969184	1.968894	1	0.690217391	12.25734896	138.482514	15.331194	1	0.696969697	12.52631845	287.0065756	178.002198	23.119506	1	16	32.227686	70.400232	91.938078	153.813708	201.121704	231.507387491957	0	0	0	0	3.888702	1	11.01708	1
1644	15279	0	2143	765928.3451	4334220.921	1	1	8	28.83409876	1	0.816091954	12.18063283	115.3656151	70.400232	0	0	0.736363636	12.29007207	146.5793424	89.794656	1.968894	1	0.686170213	12.2929638	140.936814	16.127478	1	0.69527897	12.5337821	288.7226475	179.071182	28.028106	1	16	32.227686	70.400232	91.76355	157.064292	207.099288	235.670161654283	0	0	0	0	4.025052	1	15.92568	1
1645	15280	0	2143	765929.0829	4334217.358	1	1	7	27.01049608	1	0.779069767	11.83265671	107.8671412	64.908054	1.968894	1	0.72	12.1226654	160.3943345	97.784766	3.98142	1	0.704433498	12.26420853	151.763004	18.309078	1	0.7	12.65150051	301.1423113	187.688502	32.61492	1	16	32.227686	66.876948	101.766186	170.072082	220.303422	256.719756860103	0	0	0	0	6.206652	1	20.512494	1
1646	15281	0	2143	765932.9537	4334212.991	1	0	11	22.36745001	1	0.724137931	11.75030925	107.8074034	64.760796	1.968894	1	0.700729927	12.08588856	171.3674148	104.36229	8.061012	1	0.698113208	12.36974014	159.39315	21.65238	1	0.711462451	12.80900014	324.1258559	203.128776	37.856214	1	16	32.227686	66.72969	112.423302	181.04553	240.98499	272.542488332628	0	0	2.312496	1	9.549954	1	25.753788	1
