"TreeNum"	"RecordNum"	"Response"	"Elevation"	"Easting"	"Northing"	"ElevCat"	"IndEdge15M"	"IndDBHIn"	"PropJP25"	"NeighQMD25"	"NeighSDIAlt25"	"NeighBSA25"	"PropJP5"	"NeighQMD5"	"NeighSDIAlt5"	"NeighBSA5"	"PropJP1"	"NeighQMD1"	"NeighSDIAlt1"	"NeighBSA1"	"PropJP15"	"NeighQMD15"	"NeighSDIAlt15"	"NeighBSA15"
2919	15771	0	2172	766088.9807	4334195.322	2	0	7	1	13.57973089	103.111485904892	66.380634	1	15.54997755	217.050907089774	146.38536	0.975609756	16.38745802	348.867120688803	240.205068	0.955752212	16.70382289	494.349433078864	343.918332
2920	15772	0	2172	766082.0178	4334196.891	2	0	14	1	14.26534262	114.573975266846	75.472452	0.99047619	15.50514508	203.949183327189	137.675322	0.976470588	16.53196547	366.864165725952	253.403748	0.955156951	17.141066	507.668947114535	357.351534
2921	15773	0	2172	766084.4439	4334195.01	2	0	18	1	13.97928073	112.588684826311	73.541736	0.99047619	15.38087867	201.769986368093	135.47736	0.98136646	16.46094569	344.974070950466	237.93075	0.96069869	17.10997053	519.85850861175	365.63616
2922	15774	0	2172	766084.8166	4334192.433	2	0	9	1	14.38383596	130.124845792526	85.758696	0.990384615	15.26717192	197.357686220899	132.210414	0.98136646	16.41844138	343.506660054051	236.7036	0.964912281	17.00993002	512.261473581127	359.794926
2923	15775	0	2172	766084.7	4334189.367	2	0	10	1	14.47688664	140.649128445433	92.587104	0.990384615	15.26874636	197.007623649596	132.237684	0.987654321	16.37070554	343.836972388946	236.790864	0.978540773	16.9143259	518.808936715204	363.56364
2924	15776	0	2172	766084.5805	4334187.396	2	0	5	1	14.61123182	148.208715349584	97.806582	1	15.21311196	184.545596463889	123.702174	0.987951807	16.36076706	351.491452157849	242.343036	0.978632479	16.82133363	516.458220773064	361.120248
2925	15777	0	2172	766080.8263	4334188.823	2	0	12	1	14.21678174	129.652044326507	84.880602	0.981981982	15.74858781	221.209439413897	150.14862	0.981595092	16.88902791	362.684454551623	253.578276	0.973684211	17.29567434	525.49731891239	371.984616
2926	15778	0	2172	766079.6449	4334191.636	2	0	16	1	14.25837894	123.028907996951	80.942814	0.981308411	15.57196138	209.239419448339	141.509484	0.982035928	16.86881401	370.821019467901	259.179534	0.969432314	17.53038535	538.361458670664	383.82525
2927	15779	0	2172	766081.0808	4334186.954	2	0	7	1	14.43930992	136.32870017248	89.832834	0.990654206	15.74356418	213.011060752762	144.645534	0.98816568	16.8677417	375.367119966853	262.250136	0.97826087	16.91423378	511.8161614035	358.878654
2928	15780	0	2172	766080.5067	4334185.471	2	0	16	1	14.53803392	137.746792571505	91.065438	0.990654206	15.74356418	213.011060752762	144.645534	0.988095238	16.76784763	368.967544578537	257.61969	0.982378855	16.98781631	508.470697946439	357.286086
2929	15781	0	2172	766076.6813	4334195.217	2	0	9	0.985074627	14.74408558	118.808043983701	79.43751	0.980769231	15.56685335	202.751148451056	137.451708	0.970238095	16.87541887	373.059600292666	260.935722	0.968181818	17.90771799	535.410448854749	384.785154
2930	15782	0	2172	766076.209	4334196.714	2	0	18	0.985074627	14.76027343	118.934355416772	79.612038	0.970873786	15.7193221	203.532126406036	138.809754	0.970414201	16.88509724	375.688656981438	262.790082	0.963302752	18.01515672	535.950627917548	385.875954
2931	15783	0	2172	766072.7385	4334193.226	2	0	16	0.97260274	14.86837224	131.28806460267	88.016652	0.981481481	15.80142985	215.883252427079	147.072564	0.963855422	17.29179066	382.35484530352	270.70929	0.96803653	17.90359776	533.313506454886	382.859892
2932	15784	0	2172	766071.0479	4334191.02	2	0	23	0.972972973	15.25193829	138.865653967029	93.885156	0.980769231	16.00751026	211.946382387853	145.343646	0.962962963	17.5071414	378.420972608828	270.807462	0.972222222	17.88893202	524.796932367135	376.996842
2933	15785	0	2172	766071.5823	4334194.319	2	0	15	0.971830986	15.2652602	133.153102514424	90.23643	0.981481481	15.76887464	215.027943181699	146.46717	0.964705882	17.55328024	400.011331987388	285.68052	0.96875	17.90812366	545.982834425999	391.798998
2934	15786	0	2161	766051.9423	4334164.525	2	0	29	1	23.04886114	58.2318717748417	46.359	1	21.04573774	123.562440416199	94.212396	0.981132075	19.02778505	282.715598453938	209.313612	0.977900552	17.9059853	437.351428803305	316.511982
2935	15787	0	2161	766050.8507	4334173.181	2	0	37	1	24.07742142	71.2267344111595	56.91249	0.97826087	21.07904379	145.478852254877	111.474306	0.983606557	18.26512398	303.302375875896	221.983254	0.97740113	18.16419151	437.513584986365	318.508146
2936	15788	0	2168	766051.1776	4334178.556	2	0	28	0.964285714	21.97482326	95.243775632035	73.743534	0.981132075	21.24475518	170.284812906536	130.465134	0.977099237	17.82827328	313.124547180651	227.093652	0.961748634	18.09371476	449.721939546087	326.754594
2937	15789	0	2172	766070.406	4334195.483	2	0	14	0.970588235	15.58798557	131.918370785061	90.116442	0.971698113	15.97492138	215.080837863875	147.536154	0.964285714	17.46936093	392.221839901159	279.62658	0.96875	17.96077074	548.776628035082	394.10604
2938	15790	0	2172	766071.0943	4334196.582	2	0	19	0.969230769	15.62246903	126.386889376174	86.522256	0.972222222	15.80875285	215.546076995458	147.208914	0.964912281	17.41663519	397.705963552381	282.904434	0.968468468	18.03762334	547.641858971592	393.936966
2939	15791	0	2172	766070.3908	4334197.178	2	0	16	0.967741935	15.8734918	123.91867948004	85.202388	0.972477064	15.86410176	218.835819969357	149.614128	0.965116279	17.56780883	405.35992326491	289.520136	0.968181818	18.05030848	543.083214610287	390.937266
2941	15793	0	2172	766067.4949	4334186.397	2	0	17	0.972222222	15.98045681	145.953015934519	100.282698	0.981308411	16.52497402	228.060758181161	159.360426	0.96835443	17.7705132	378.577692666371	272.12733	0.972093023	17.87931116	521.207948323752	374.847966
2943	15795	0	2178	766061.1359	4334205.279	2	0	13	0.886363636	18.50061424	114.991737728568	82.13724	0.931818182	18.60779407	230.723990271241	166.18338	0.957575758	17.91444313	401.511966830812	288.805662	0.96347032	18.53541593	563.087484845126	410.35896
2944	15796	0	2178	766078.8853	4334217.211	2	0	25	0.952380952	19.24899503	58.2223746797441	42.437574	0.951612903	18.10364426	155.767260982484	110.82528	0.923076923	17.2491317	387.834793444785	274.243482	0.925764192	18.1585689	562.667053244009	411.826086
2945	15797	0	2173	766017.3213	4334240.172	2	0	38	1	31.72801076	18.9885227828171	16.47108	0.909090909	25.72936066	98.327590725482	79.432056	0.909090909	21.05311773	245.682655493002	186.139566	0.944134078	19.24598195	491.80590512269	361.616562
2946	15798	0	2173	766020.6401	4334260.637	2	0	27	0.888888889	21.68204582	60.9479301683901	46.151748	0.955882353	19.35922033	188.053858883824	138.99519	0.964788732	18.31223712	361.025892143081	259.708572	0.966981132	17.96695079	523.718449688422	373.249944
2947	15799	0	2178	766031.8852	4334259.352	2	0	29	1	23.64741001	78.2390629405764	60.997536	0.947368421	22.99656725	141.332260960742	109.603584	0.951612903	19.35866898	346.168359957814	253.44738	0.945812808	19.371911	555.743960816299	415.48572
2948	15800	0	2178	766034.4819	4334261.971	2	0	22	1	23.02287192	71.1365666383072	54.927234	0.975	22.6323883	145.519136477958	111.747006	0.946428571	19.32360695	311.769396077041	228.091734	0.951456311	19.23109335	556.69857769433	415.518444
2949	15801	0	2178	766040.2019	4334257.913	2	0	26	0.962962963	21.85219711	92.9429271095769	70.318422	0.954545455	20.71889783	138.266222650558	103.015152	0.913978495	22.2282877	316.843603280209	250.616754	0.928961749	20.21104497	537.168494287686	407.702862
2950	15802	0	2178	766036.0014	4334245.808	2	0	18	0.941176471	22.70786337	61.9561089708129	47.809764	0.963636364	21.51870223	183.589692001003	138.902472	0.93	20.92056405	318.08261293242	238.705218	0.919254658	21.074255	506.768876156816	389.982816
2951	15803	0	2178	766035.6782	4334244.677	2	0	37	0.941176471	22.58317958	61.4109755688736	47.28618	0.962962963	21.64486082	182.066063526408	137.980746	0.929292929	20.88714263	314.006567247979	235.563714	0.917197452	21.244857	501.193654469944	386.475894
2952	15804	0	2174	766045.17	4334229.363	2	0	11	0.928571429	19.39808533	118.147292425822	86.195016	0.92	19.43982167	211.272872978562	154.582722	0.920353982	20.531435	347.825912678241	259.795836	0.927631579	21.75960163	504.856983184233	392.518926
2953	15805	0	2174	766046.3844	4334228.304	2	0	17	0.933333333	19.20532334	124.672638953003	90.525492	0.92	19.43982167	211.272872978562	154.582722	0.921052632	20.55437803	351.632827649505	262.681002	0.928571429	21.6080793	505.765493057577	392.164416
2954	15806	0	2174	766040.6929	4334227.634	2	0	23	0.870967742	20.9661786	98.4788335199583	74.321658	0.902777778	19.94018834	211.182150095735	156.137112	0.918181818	20.51274548	337.863212802076	252.43839	0.923076923	20.89768616	452.381002969464	340.6023
2955	15807	0	2174	766041.0276	4334226.368	2	0	25	0.866666667	20.21385663	90.3136910466823	66.855132	0.910447761	20.28785388	202.225487763138	150.404958	0.918181818	20.48547157	337.11999744657	251.767548	0.923611111	20.96276461	458.048133492358	345.123666
2956	15808	0	2174	766045.4788	4334223.111	2	0	23	0.906976744	19.1675598	118.392978595038	86.162292	0.922077922	19.64886567	220.479290357051	162.136512	0.913793103	20.60318857	357.833023874772	268.560414	0.933333333	20.51552258	459.907197383135	344.327382
2957	15809	0	2174	766049.9812	4334221.154	2	0	16	0.891304348	19.51587982	130.601927370992	95.55408	0.917808219	19.34545361	204.729665973095	149.00328	0.918699187	20.15226591	367.021991144071	272.438208	0.941520468	20.21622879	511.764197937982	381.163698
2958	15810	0	2174	766047.3222	4334218.205	2	0	17	0.875	19.11347692	109.423024054051	79.699302	0.904109589	19.92795242	214.02605374667	158.11146	0.925	20.26038828	360.874030433553	268.653132	0.941520468	19.93190161	499.117977308078	370.51749
2959	15811	0	2173	766004.2114	4334239.992	2	0	26	0.857142857	21.80104847	45.9910819513097	36.290916	0.92	20.78749624	77.1189702100705	58.919562	0.94047619	19.7188573	237.155036817478	178.138548	0.958579882	18.9479199	448.845996850835	330.92145
2960	15812	0	2166	765998.4387	4334247.125	2	0	28	0.857142857	18.77942136	55.2474666552426	40.392324	0.936170213	18.76789926	123.564335088391	90.29097	0.957627119	17.36668347	274.08610386457	194.102406	0.966850829	17.53969452	424.664792376398	303.695082
2962	15814	0	2173	766002.6908	4334257.74	2	0	19	0.902439024	17.72967748	98.8544913849179	70.291152	0.951807229	17.58285035	196.885876071213	139.94964	0.965753425	17.17217405	333.003621441251	234.811062	0.975961538	16.8879224	463.323864667019	323.542188
2963	15815	0	2173	766003.5027	4334257.995	2	0	19	0.904761905	17.74421435	101.462599016697	72.123696	0.952380952	17.48230398	197.283263135391	140.020542	0.965753425	17.22434562	334.73483566404	236.24001	0.976303318	17.00989397	475.347277906362	332.9667
2965	15817	0	2173	766010.0293	4334255.265	2	0	30	0.88	21.6804059	83.7329277580325	64.089954	0.942857143	18.51601623	180.480416418162	130.890546	0.968992248	17.78183901	311.333627945126	222.463206	0.969849246	17.6825724	477.625350389796	339.358788
2966	15818	0	2173	766014.3886	4334261.615	2	0	28	0.944444444	19.62566347	103.117424986811	75.625164	0.956521739	17.70071234	220.499958254584	157.21155	0.972222222	18.16188775	360.827279974257	259.059546	0.97260274	17.48711202	517.311575785969	365.25438
2967	15819	0	2173	766016.0322	4334259.642	2	0	27	0.904761905	20.73873762	65.7106012214173	49.260528	0.962962963	18.67691518	210.94455552221	154.10277	0.970588235	18.2825053	344.259953790991	247.927932	0.971698113	17.88471995	519.905181780985	369.841194
2968	15820	0	2166	765979.1402	4334249.171	2	0	16	0.925925926	15.60745311	53.5689688127353	35.870958	0.95	16.04369035	123.854847412424	84.231576	0.965217391	16.17808502	238.861656903536	164.159946	0.968911917	15.99789494	389.695141703646	269.40033
2969	15821	0	2169	765977.9838	4334272.916	2	1	15	0.972972973	15.54505222	73.2965887990787	48.764214	0.964285714	15.11779147	157.534499462469	104.705892	0.958579882	15.17316223	319.291896083603	212.204232	0.969298246	15.43591733	441.346951482221	296.28855
2970	15822	0	2169	765978.3603	4334274.152	2	1	14	0.974358974	15.38314095	75.9764721805893	50.334966	0.966666667	15.15439064	169.753962250715	112.728726	0.958823529	15.16769012	321.032813155493	213.30594	0.97008547	15.44925523	454.042678850626	304.611354
2971	15823	0	2169	765985.7584	4334266.224	2	0	20	0.977777778	16.03745616	93.4268680438435	63.124596	0.956989247	15.50788908	182.386077265019	121.984164	0.965714286	15.82114318	352.071215445387	238.907016	0.970711297	15.77403194	477.953747737063	324.338472
2972	15824	0	2169	765987.1916	4334266.272	2	0	13	0.979591837	15.895706	100.310738036811	67.525974	0.949494949	15.60464836	195.810153896838	131.479578	0.966101695	15.99081657	361.932261139661	246.84804	0.970588235	15.76907941	475.709070285049	322.778628
2973	15825	0	2166	765988.4908	4334263.454	2	0	23	0.97826087	16.05560988	95.8440743234058	64.673532	0.946808511	16.02856493	193.723186462078	131.7141	0.969879518	16.12077908	343.831749944134	235.28556	0.974576271	15.96978078	480.341138246623	328.265352
2974	15826	0	2166	765992.8212	4334258.326	2	0	11	0.925	17.08215443	91.2730715019809	63.659088	0.939759036	16.42507633	176.899015428917	122.125968	0.966887417	16.50406332	324.14970807742	224.32302	0.976744186	16.45981717	459.471720577092	317.690046
2975	15827	0	2166	765992.8689	4334257.679	2	0	17	0.921052632	17.40235919	89.5741000647119	62.764632	0.9375	16.6312958	174.200043991648	120.686112	0.966666667	16.50070706	321.806178069708	222.746814	0.976415094	16.4259344	451.380039641011	311.9688
2976	15828	0	2166	765993.956	4334257.652	2	0	20	0.923076923	17.25227596	90.5741000647119	63.310032	0.939759036	16.42507633	176.899015428917	122.125968	0.967320261	16.52805102	329.356470287456	227.955384	0.976635514	16.59410998	462.339040099536	321.393312
2977	15829	0	2166	765998.103	4334256.751	2	0	16	0.897435897	18.3463823	99.8499855312121	71.594658	0.95	16.73432102	175.839243786947	122.185962	0.966216216	16.75095802	325.239289828712	226.493712	0.975728155	16.75552365	452.560864492351	315.426636
2978	15830	0	2166	765998.356	4334256.085	2	0	25	0.918918919	18.55233649	96.4178415945368	69.45669	0.948717949	17.26935926	179.301860462892	126.870948	0.965986395	16.77360252	323.715661354118	225.571986	0.975369458	16.73938161	445.107456020279	310.234428
2979	15831	0	2166	765994.1845	4334239.322	2	0	28	0.928571429	18.80919228	36.6653535641999	27.013662	0.878787879	18.79635684	86.3948892707451	63.588186	0.936842105	18.61097582	243.356523645749	179.46387	0.961956522	18.02609823	447.737827705213	326.089206
2980	15832	0	2162	765989.9911	4334232.955	2	0	11	0.916666667	18.42100251	30.1870637805798	22.208688	0.967741935	18.03401803	75.9776510357032	54.987228	0.951456311	18.38028703	257.571554040928	189.782838	0.960893855	17.42341582	410.579594864049	296.37036
2981	15833	0	2162	765988.7759	4334233.623	2	0	7	1	18.16840414	26.8973208066804	19.803474	0.941176471	17.50882131	79.2526647882604	56.847042	0.953271028	18.21727638	263.771373312159	193.67154	0.962162162	17.34670309	421.674039114104	303.613272
2982	15834	0	2162	765988.5031	4334233.457	2	0	8	1	18.16840414	26.8973208066804	19.803474	0.944444444	17.62889043	85.11110175864	61.019352	0.95412844	18.13886294	266.81387475714	195.596802	0.962365591	17.30762154	422.238173216793	303.880518
2983	15835	0	2162	765988.1908	4334233.981	2	0	7	1	17.78504125	30.9405814532348	22.426848	0.942857143	17.52304605	81.8213587847406	58.614138	0.95412844	18.13886294	266.81387475714	195.596802	0.962365591	17.26111922	420.814756357427	302.249772
2984	15836	0	2162	765986.2604	4334229.381	2	0	10	1	18.02348895	30.9573187766094	23.032242	0.95	18.66078776	102.417236782078	75.968766	0.955752212	18.03585416	272.783156389465	200.478132	0.967213115	17.14244405	407.715223567754	293.299758
2985	15837	0	2166	765984.571	4334236.244	2	0	18	1	17.12646459	42.4422318861207	30.395142	0.953488372	16.91840885	95.0012397284396	67.127832	0.956140351	17.51490593	263.406197360493	190.737288	0.968586387	17.07620738	425.506175393133	303.76053
2986	15838	0	2166	765981.1651	4334242.459	2	0	14	0.96	15.37140202	47.315889893974	32.216778	0.942307692	16.58660256	112.121509280285	78.024924	0.956140351	16.65306462	246.220720818788	172.42821	0.969387755	16.49814461	413.406419034463	290.965446
2987	15839	0	2166	765980.4909	4334240.434	2	0	22	0.956521739	14.85290193	41.5315377855367	27.673596	0.94	16.48453821	106.614671812703	74.103498	0.957264957	16.29587542	243.773224199409	169.45578	0.96969697	16.50267808	417.749115256037	294.096042
2988	15840	0	2166	765970.6797	4334237.616	2	0	15	0.972972973	15.29705854	70.3331739221018	47.220732	0.96875	14.8944201	115.046411895243	77.435892	0.973333333	14.94567942	271.362869607452	182.741724	0.97826087	15.21612417	424.311842161642	290.436408
2989	15841	0	2155	765966.4497	4334238.222	2	0	11	0.973684211	15.37085417	72.8929981742185	48.966012	0.970588235	14.54354516	118.137119969798	78.444882	0.974522293	14.48478226	270.040276490755	179.65476	0.982378855	14.49958225	390.142762564803	260.286696
2990	15842	0	2166	765975.0603	4334247.111	2	0	14	0.954545455	15.21661771	42.0109241478133	27.782676	0.948275862	16.27087519	121.536070671036	83.74617	0.956521739	16.22183177	238.998738555759	165.048948	0.971428571	15.53153474	403.952019353136	276.288732
2991	15843	0	2166	765975.7656	4334247.754	2	0	15	0.956521739	15.29847961	44.354454155525	29.358882	0.949152542	16.25016297	123.453089907173	84.97332	0.956521739	16.22853097	239.848237903513	165.185298	0.971153846	15.62034546	404.030482151599	276.795954
2992	15844	0	2166	765972.7337	4334245.044	2	0	8	0.964285714	15.02022446	52.2980695867894	34.452918	0.963636364	15.85273134	110.704302614402	75.385188	0.965811966	15.86400538	233.626060176624	160.59303	0.976190476	15.04786015	385.12904104584	259.348608
2993	15845	0	2166	765970.2395	4334243.868	2	0	9	0.966666667	14.99110848	55.9479394718013	36.770868	0.980769231	15.53346264	101.065555856422	68.431338	0.968	15.55403485	241.957392218153	164.934414	0.976744186	14.93614315	388.55060213941	261.595656
2994	15846	0	2155	765963.4266	4334239.808	2	0	13	0.972972973	14.88877684	67.9098917131331	44.733708	0.984375	15.01665742	117.454737684114	78.712128	0.981012658	14.14124052	261.642572292759	172.324584	0.981900452	14.35443394	373.81577487302	248.358798
2995	15847	0	2166	765971.772	4334247.226	2	0	21	0.965517241	14.81611425	52.8622036894785	34.720164	0.966101695	15.81674719	118.526849522372	80.50104	0.965811966	16.06477274	239.054494013228	164.68353	0.971291866	15.1096471	386.214459665023	260.23761
2996	15848	0	2155	765966.4634	4334245.825	2	0	18	0.966666667	14.68218876	53.9433795780102	35.271018	0.98	15.53898324	97.8108458273841	65.846142	0.968253968	15.11831644	232.461747472186	157.069746	0.980952381	14.6173413	366.152933006063	244.72098
2997	15849	0	2155	765962.8618	4334245.177	2	1	17	0.96875	14.95200655	59.3216227486837	39.017916	0.98	15.64225048	99.0288936262524	66.724236	0.978873239	14.55320496	246.538850070186	164.02905	0.981395349	14.41526968	366.523416983861	243.668358
2998	15850	0	2155	765963.7814	4334246.797	2	1	14	0.96875	14.89966443	58.9491945202472	38.745216	0.978723404	15.29775397	90.4011322628581	59.988546	0.969924812	14.79636208	237.406760743383	158.809572	0.980952381	14.50467905	362.007197627288	240.963174
2999	15851	0	2155	765964.2416	4334248.185	2	1	7	0.965517241	14.68637652	52.1647212924777	34.11477	0.97826087	15.42161104	89.7859972432623	59.66676	0.968	14.98719453	228.512622835034	153.131958	0.980676329	14.54179384	358.384179450156	238.737942
3000	15852	0	2155	765963.3007	4334249.783	2	1	22	0.966666667	15.14045354	56.5990943031155	37.507158	0.97826087	15.42161104	89.7859972432623	59.66676	0.983050847	15.15932336	220.187861558482	147.896118	0.980861244	14.45468087	358.409541773418	238.165272
3001	15853	0	2155	765970.0138	4334249.684	2	0	6	0.964285714	14.99404644	52.196553044371	34.33293	0.964285714	15.23389079	106.737101037438	70.880184	0.973214286	16.0481975	229.798492427162	157.32063	0.972093023	15.07238349	395.823575150182	266.389722
3002	15854	0	2166	765973.0649	4334249.726	2	0	13	0.962962963	14.89966443	49.8062702982319	32.691276	0.964912281	15.30909602	109.006511386437	72.859986	0.972972973	16.05536592	227.941743280514	156.055302	0.971291866	15.20450701	389.820830018938	263.515464
3003	15855	0	2155	765965.7009	4334254.119	2	1	14	0.965517241	15.02297092	54.2966785845238	35.69643	0.978723404	15.65995027	94.0114231338021	62.862804	0.971153846	15.83387314	208.42922867984	142.207596	0.97	14.96128337	364.43089865836	244.164672
3005	15857	0	2155	765961.0335	4334261.026	2	1	7	0.941176471	16.03855648	35.224975677417	23.850342	0.973684211	15.42554273	74.1399008393917	49.315068	0.978494624	15.49540341	182.366912251752	121.78782	0.971910112	14.9303627	325.850553359144	216.409266
3006	15858	0	2156	765964.4363	4334267.467	2	1	23	0.928571429	16.36197683	29.9567170274543	20.441592	0.976744186	16.29310027	90.8183568953666	62.25741	0.962962963	15.15384073	203.559632127001	135.264654	0.963855422	15.25150595	315.978643906528	210.595302
3007	15859	0	2156	765965.4491	4334267.481	2	1	17	0.928571429	16.36197683	29.9567170274543	20.441592	0.956521739	15.91963513	93.3552941928602	63.582732	0.963963964	15.06203389	207.139968860106	137.342628	0.964497041	15.23892556	321.241153084056	214.047684
3008	15860	0	2156	765967.5816	4334267.822	2	1	16	0.933333333	15.62903281	29.8781273437896	19.983456	0.962264151	15.55210354	103.778207716361	69.914826	0.966386555	15.12996915	223.776057520175	148.572414	0.961748634	15.13834201	344.108127008391	228.729852
3009	15861	0	2169	765975.2169	4334265.159	2	1	17	0.928571429	15.91495254	57.4446962409016	38.679768	0.970588235	15.82393942	137.161610836513	92.865258	0.958333333	15.24385122	273.172557382724	182.501748	0.965853659	15.67380913	406.093539549945	274.674348
3010	15862	0	2169	765977.0493	4334269.798	2	1	11	0.935483871	15.86434428	63.3973533987213	42.552108	0.976470588	15.50901066	165.903470516658	111.50703	0.957055215	15.14996609	307.316473252882	204.045048	0.96875	15.47102707	435.102986421953	292.41621
3011	15863	0	2170	765979.2603	4334294.282	2	0	17	0.959183673	14.56722628	86.0677147664073	56.710692	0.977272727	14.71316665	158.308170217638	103.8987	0.984615385	14.40138882	339.225852025023	220.576122	0.980916031	14.88223491	478.746744363821	316.484712
3012	15864	0	2170	765978.2518	4334314.99	2	0	17	0.964285714	13.11759995	41.952097646121	26.277372	0.971428571	14.44447497	121.853147834081	79.65567	0.988095238	14.81492973	303.797848190468	201.105342	0.992	14.31879883	428.347526326363	279.555678
3013	15865	0	2170	765979.0086	4334312.573	2	0	15	0.935483871	12.76082715	44.3606531422736	27.531792	0.972972973	14.07892809	124.219330295091	79.999272	0.988304094	14.64312305	303.814403154306	199.976364	0.992395437	14.28990976	450.08063418816	292.90707
3014	15866	0	2170	765979.7072	4334305.855	2	0	17	0.957446809	13.56230696	74.4006293888675	47.14983	0.977272727	14.25338875	149.745939388023	97.506612	0.988764045	14.45663799	309.689284224219	202.894254	0.993079585	14.53833972	508.732519480856	333.152136
3015	15867	0	2170	765982.9681	4334317.146	2	0	19	1	13.85804656	35.8248733807162	23.04315	0.975903614	14.5879138	147.081486973192	96.334002	0.989690722	14.37118394	334.257892394246	218.525418	0.993150685	14.13692823	488.539560978127	318.279078
3016	15868	0	2170	765984.4854	4334316.54	2	0	16	1	14.57595051	42.5083019600231	27.809946	0.977011494	14.51475666	153.005385467842	99.966366	0.990243902	14.18398272	345.630999326122	224.939322	0.993464052	13.95370497	501.870185294798	324.94932
3017	15869	0	2170	765980.4443	4334299.326	2	0	15	0.961538462	13.69938236	84.1202028086708	53.225586	0.978021978	14.16891816	153.341876927747	99.639126	0.990147783	14.26093911	347.562818495593	225.16839	0.985815603	14.63794738	501.787804541521	329.552496
3018	15870	0	2170	765988.6067	4334314.134	2	0	14	1	14.35270009	65.5914899027001	42.693912	0.99047619	14.0343117	174.908380244685	112.794174	0.990990991	13.83053809	361.538909073923	231.60411	0.994169096	13.92953947	561.15635080533	362.980062
3019	15871	0	2170	765994.7221	4334307.159	2	0	10	1	14.2126704	94.0913020093789	60.59394	1	13.77673354	201.326456133685	128.35989	0.99245283	13.9340766	436.145540927073	280.619208	0.991573034	14.25569076	605.88541777503	394.585992
3020	15872	0	2170	765991.1403	4334303.83	2	0	7	1	14.51770079	97.8076548558961	63.222768	0.992307692	13.59156979	206.667837766605	130.97781	0.992277992	14.16314212	437.690192085973	283.357116	0.98820059	14.4277265	588.980301947502	384.866964
3021	15873	0	2170	765999.2114	4334304.796	2	0	11	1	13.28342107	105.827774263751	66.40245	1	13.86188025	238.199475253873	151.959348	0.989323843	13.94115748	463.787443762061	297.864756	0.988732394	14.1654211	597.39200466044	388.510236
3022	15874	0	2170	765998.7798	4334302.887	2	0	17	1	13.75619412	118.224171181565	75.341556	1	13.89625706	249.241826223378	159.033186	0.989399293	14.05918836	473.453172748347	305.085852	0.988505747	14.24599157	591.215108606076	385.194204
3023	15875	0	2170	765995.5616	4334301.131	2	0	23	1	14.16761488	103.874409119546	66.778776	0.993055556	13.62519113	230.607377067282	145.801782	0.989169675	14.21381339	470.643221261987	305.222202	0.988235294	14.45143999	591.197358316336	387.272178
3024	15876	0	2170	765994.5866	4334298.328	2	0	9	1	14.34539378	107.925011099785	69.587586	0.993548387	13.68587687	249.671514762132	158.340528	0.98880597	14.33917502	462.041872447333	300.537216	0.987951807	14.69232649	593.42297166481	390.871818
3025	15877	0	2170	765991.0475	4334297.394	2	0	16	1	14.33556677	102.425692083988	66.12975	0.993055556	13.74343278	233.937666019922	148.343346	0.984126984	14.36223553	435.639004319289	283.504374	0.987538941	14.76893684	578.532732185935	381.872718
3026	15878	0	2180	766002.3906	4334298.272	2	0	11	1	13.81101684	140.561270814929	89.467416	1	14.08152365	267.272677695766	171.953712	0.992957746	14.25657743	485.020718264231	314.821242	0.986111111	14.58833248	633.921269844308	417.85821
3027	15879	0	2180	766001.5474	4334297.728	2	0	11	1	13.97881996	135.076413587379	86.325912	1	14.14257481	272.675809679527	175.629708	0.993006993	14.26178816	488.626809873402	317.270088	0.985754986	14.67812295	624.415375838967	412.442388
3028	15880	0	2170	765994.1154	4334295.788	2	0	18	1	14.27535339	120.93454636307	77.80131	0.993630573	13.90275599	259.290949215991	165.507084	0.984251969	14.36997088	439.597622830619	286.0623	0.98489426	14.8833328	603.369263225884	399.892734
3029	15881	0	2170	765993.8742	4334294.994	2	0	19	1	14.2598337	120.72532418879	77.632236	0.99375	13.89176915	263.8075431242	168.403158	0.984063745	14.45228445	438.678945199025	285.931404	0.984848485	14.93714102	604.660407824412	401.572566
3030	15882	0	2180	766001.202	4334294.201	2	0	13	1	13.98491251	150.260342320262	96.001308	0.994186047	14.34783834	297.645928503983	193.115232	0.988929889	14.58908251	480.340992974656	314.58672	0.985294118	14.80391443	613.687673683835	406.393902
3031	15883	0	2169	765996.957	4334291.094	2	0	21	1	14.10183329	158.946835280596	101.951622	0.993865031	14.49836039	287.476187612094	186.870402	0.984375	15.00156242	473.795330865315	314.215848	0.981595092	14.92558227	596.633362905717	396.091296
3032	15884	0	2169	765995.4766	4334288.947	2	0	9	1	14.35233721	166.987451617866	107.85285	0.99375	14.4823168	281.60258924799	183.025332	0.979674797	14.92133846	451.955091379859	298.721034	0.977987421	15.0305768	588.807576252678	391.826268
3033	15885	0	2169	765997.0347	4334285.531	2	0	15	0.990740741	14.71205099	195.226993188199	127.492704	0.986842105	14.88486515	279.818856529764	183.674358	0.983805668	15.30869933	471.549545959798	315.710244	0.977419355	15.18445725	583.29251721807	389.830104
3034	15886	0	2169	765994.6931	4334285.653	2	0	24	1	14.58461899	160.614028675169	104.411376	0.987096774	14.77814428	281.827812049152	184.623354	0.979423868	15.09489871	454.187777983196	301.982526	0.976821192	15.13493393	565.20832191747	377.296812
