"TreeNum"	"RecordNum"	"Response"	"Elevation"	"Easting"	"Northing"	"ElevCat"	"IndEdge15M"	"IndDBHIn"	"DeadDist"	"DeadDistInd"	"PropJP25"	"NeighQMD25"	"NeighSDIAlt25"	"NeighBSA25"	"BSADead25"	"BSADeadInd25"	"PropJP5"	"NeighQMD5"	"NeighSDIAlt5"	"NeighBSA5"	"BSADead5"	"BSADeadInd5"	"PropJP1"	"NeighQMD1"	"NeighBSA1"	"BSADead1"	"BSADeadInd1"	"PropJP15"	"NeighQMD15"	"NeighSDIAlt15"	"NeighBSA15"	"BSADead15"	"BSADeadInd15"	"TreesPClus"	"BAPClus"	"NeighBSA9125"	"NeighBSA915"	"NeighBSA911"	"NeighBSA9115"	"NeighSDIAlt1"	"BSADead25NEW"	"BSADeadInd25NEW"	"BSADead5NEW"	"BSADeadInd5NEW"	"BSADead1NEW"	"BSADeadInd1NEW"	"BSADead15NEW"	"BSADeadInd15NEW"
1	13984	0	2113	766124.3808	4333846.342	1	0	7	61.11599396	0	1	11.44552314	14.14867197	8.573688	0	0	1	11.93284782	35.01929269	21.745098	0	0	0.983870968	15.09379279	77.03775	0	0	0.988372093	15.50506294	161.1532445	112.76145	0	0	11	14.714892	8.573688	21.745098	77.03775	112.76145	111.546351416498	0	0	0	0	0	0	0	0
2	13985	0	2113	766138.6395	4333862.622	1	0	6	51.07693162	0	0.956521739	15.47087024	43.54438551	30.02427	0	0	0.970588235	17.09919159	75.5080094	54.218214	0	0	0.948051948	17.34311921	121.395132	5.34492	1	0.918918919	17.0530298	228.2253556	163.363662	11.34432	1	11	14.714892	30.02427	54.218214	126.740052	174.707982	169.636218180681	0	0	0	0	0	0	0	0
3	13986	0	2113	766133.555	4333854.833	1	0	6	53.76858872	0	0.954545455	13.61316208	33.87840594	22.235958	0	0	0.966666667	14.92648653	53.47565931	36.454536	0	0	0.984375	16.57888341	95.941314	0	0	0.953271028	16.52506187	215.6674976	153.404658	7.52652	1	11	14.714892	22.235958	36.454536	95.941314	160.931178	135.045037614417	0	0	0	0	0	0	0	0
4	13987	0	2113	766142.1546	4333858.689	1	0	7	46.43694507	1	0.944444444	14.94248232	32.05986966	21.919626	0	0	0.970588235	16.49063906	71.53978065	50.427684	0	0	0.9	16.10921628	103.320576	9.375426	1	0.906542056	16.77157459	211.8437422	150.344964	13.984056	1	11	14.714892	21.919626	50.427684	112.696002	164.32902	147.093840604409	0	0	0	0	0	0	0	0
5	13988	0	2113	766141.1526	4333857.993	1	0	12	47.17983343	1	0.947368421	14.80220467	33.39981135	22.705002	0	0	0.96969697	16.58495119	70.01615217	49.505958	0	0	0.934210526	16.45996827	106.391178	7.52652	1	0.914285714	16.45017469	202.7493416	143.162046	11.34432	1	11	14.714892	22.705002	49.505958	113.917698	154.506366	150.453367060529	0	0	0	0	0	0	0	0
6	13989	0	2113	766142.0029	4333857.263	1	0	8	46.15453074	1	0.944444444	14.94248232	32.05986966	21.919626	0	0	0.970588235	16.49063906	71.53978065	50.427684	0	0	0.931506849	16.08897363	97.413894	7.52652	1	0.906542056	16.39717497	203.7493416	143.707446	13.984056	1	11	14.714892	21.919626	50.427684	104.940414	157.691502	138.729584842688	0	0	0	0	0	0	0	0
7	13990	0	2113	766147.5703	4333858.562	1	0	14	41.28547127	1	0.947368421	16.60374086	40.08889683	28.568052	0	0	0.909090909	16.52566371	86.85149382	61.068438	5.34492	1	0.884615385	16.2344431	100.620846	11.34432	1	0.830357143	16.53043615	198.248169	140.091444	29.364336	1	11	14.714892	28.568052	66.413358	111.965166	169.45578	143.422457129908	0	0	0	0	0	0	3.823254	1
8	13991	0	2113	766140.7057	4333853.88	1	0	8	46.57408566	1	0.956521739	14.93900643	41.19723249	27.995382	0	0	0.964285714	15.53797192	52.96390673	36.86904	0	0	0.941176471	16.01873903	90.967266	5.34492	1	0.90990991	16.04772295	204.4592006	143.265672	13.984056	1	11	14.714892	27.995382	36.86904	96.312186	157.249728	129.613852528147	0	0	0	0	0	0	0	0
9	13992	0	2113	766141.393	4333853.84	1	0	15	45.89380973	1	0.956521739	14.93900643	41.19723249	27.995382	0	0	0.966666667	15.96245595	59.55063702	41.690376	0	0	0.942028986	15.79796688	89.838288	5.34492	1	0.909090909	16.08978521	203.2939073	142.605738	13.984056	1	11	14.714892	27.995382	41.690376	95.183208	156.589794	128.357267916898	0	0	0	0	0	0	0	0
10	13993	0	2113	766138.449	4333849.022	1	0	20	48.04615158	1	1	14.27808238	36.52002759	24.46119	0	0	0.964285714	14.07251627	45.39252201	30.24243	0	0	0.967741935	15.47658199	79.688394	1.396224	1	0.908256881	15.49903223	188.9888103	131.015988	13.984056	1	11	14.714892	24.46119	30.24243	81.084618	145.000044	114.27588338785	0	0	0	0	0	0	0	0
11	13994	0	2113	766135.6485	4333846.89	1	0	15	50.23893571	0	1	13.97318861	31.82509218	21.29787	0	0	0.965517241	13.8476937	45.62229886	30.329694	0	0	0.983333333	15.32155345	76.81959	0	0	0.959183673	15.478338	178.6254984	124.13304	5.34492	1	11	14.714892	21.29787	30.329694	76.81959	129.47796	110.255708143004	0	0	0	0	0	0	0	0
12	13995	0	2113	766146.3207	4333846.643	1	0	15	39.90410558	1	1	14.99607792	30.50386496	20.850642	0	0	0.972972973	14.09715325	59.98241223	40.103262	0	0	0.867647059	15.05545305	74.1744	12.015162	1	0.803921569	15.00722717	148.6705006	101.951622	27.237276	1	11	14.714892	20.850642	40.103262	86.189562	129.188898	107.921408193001	0	0	0	0	0	0	9.249984	1
13	13996	0	2110	766113.1054	4333845.99	1	0	4	72.15569463	0	1	9.906707684	13.12251134	7.493796	0	0	1	13.20110718	37.81805343	24.712074	0	0	1	15.12636829	71.131068	0	0	0.97826087	14.79791407	160.1701574	109.876284	0	0	11	14.714892	7.493796	24.712074	71.131068	109.876284	102.58414110325	0	0	0	0	0	0	0	0
14	13064	0	2119	766298.8729	4333855.486	1	1	10	62.52750292	0	0.696969697	9.560017751	28.67225515	16.449264	0	0	0.698113208	10.44301699	51.83124513	31.52412	0	0	0.76744186	10.67707825	53.471016	0	0	0.745901639	13.03274564	166.6347711	113.017788	0	0	23	41.090436	16.449264	31.52412	53.471016	113.017788	87.3866428055616	0	0	0	0	0	0	0	0
15	13065	0	2119	766299.8802	4333860.568	1	1	8	62.14576403	0	0.714285714	10.928338	35.79632402	22.79772	0	0	0.76	11.16601988	53.64380554	34.000236	0	0	0.738636364	11.67261753	65.39346	0	0	0.772357724	12.66805726	161.1084006	107.656506	0	0	23	41.090436	22.79772	34.000236	65.39346	107.656506	100.995501097102	0	0	0	0	0	0	0	0
17	13067	0	2119	766302.5517	4333861.804	1	1	28	64.49426371	0	0.655172414	11.4334657	31.6291588	20.676114	0	0	0.782608696	11.39698663	50.88667098	32.58765	0	0	0.763157895	11.36071254	53.498286	0	0	0.786324786	12.5687851	151.0367824	100.806282	0	0	23	41.090436	20.676114	32.58765	53.498286	100.806282	84.4610618605138	0	0	0	0	0	0	0	0
20	13070	0	2119	766303.0753	4333858.516	1	1	8	65.73427309	0	0.62962963	9.570401903	23.25665479	13.487742	0	0	0.777777778	10.65311639	45.00708926	27.853578	0	0	0.753246753	10.87711765	49.68594	0	0	0.773913043	12.76612365	152.1142699	102.218868	0	0	23	41.090436	13.487742	27.853578	49.68594	102.218868	80.2454646137936	0	0	0	0	0	0	0	0
22	13072	0	2119	766307.6322	4333856.684	1	1	8	70.60410037	0	0.583333333	9.632843125	20.76262577	12.146058	0	0	0.72972973	11.02576834	38.7437306	24.532092	0	0	0.742857143	10.67908503	43.539282	0	0	0.770833333	12.43566779	120.8414865	80.970084	0	0	23	41.090436	12.146058	24.532092	43.539282	80.970084	70.8973446211511	0	0	0	0	0	0	0	0
23	13073	0	2119	766310.7225	4333856.479	1	1	8	73.64752771	0	0.571428571	9.87059124	18.77874628	11.158884	0	0	0.6875	11.32061173	34.67711035	22.366854	0	0	0.728813559	10.99229314	38.881566	0	0	0.768292683	11.23691651	89.88403185	56.470716	0	0	23	41.090436	11.158884	22.366854	38.881566	56.470716	62.430621667381	0	0	0	0	0	0	0	0
24	13074	0	2119	766311.0215	4333856.504	1	1	6	73.93123671	0	0.571428571	9.87059124	18.77874628	11.158884	0	0	0.6875	11.32061173	34.67711035	22.366854	0	0	0.736842105	11.11345005	38.39616	0	0	0.7625	11.21605991	87.19511005	54.889056	0	0	23	41.090436	11.158884	22.366854	38.39616	54.889056	61.4029145400607	0	0	0	0	0	0	0	0
25	13075	0	2119	766300.9998	4333855.367	1	1	10	64.59112056	0	0.655172414	9.760935512	25.94557659	15.069402	0	0	0.705882353	10.56353328	50.803538	31.038714	0	0	0.759493671	10.54766157	47.935206	0	0	0.745762712	12.66517981	153.7007906	103.233312	0	0	23	41.090436	15.069402	31.038714	47.935206	103.233312	79.0659468776444	0	0	0	0	0	0	0	0
26	13076	0	2119	766308.8307	4333854.049	1	1	10	72.46707124	0	0.545454545	9.793318687	19.47771772	11.50794	0	0	0.677419355	11.43283331	34.11297624	22.099608	0	0	0.725806452	10.86426519	39.912372	0	0	0.771084337	11.22980114	91.00874054	57.087018	0	0	23	41.090436	11.50794	22.099608	39.912372	57.087018	64.4673567055395	0	0	0	0	0	0	0	0
27	13077	0	2119	766304.8408	4333852.417	1	1	7	69.1567514	0	0.642857143	9.888665951	25.6168409	14.933052	0	0	0.7	10.97838786	41.91873865	26.293734	0	0	0.732394366	10.49748461	42.672096	0	0	0.73	12.1445461	122.5335572	80.441046	0	0	23	41.090436	14.933052	26.293734	42.672096	80.441046	69.95616089437	0	0	0	0	0	0	0	0
29	13079	0	2114	766300.2426	4333834.799	1	1	8	72.75845148	0	0.5	10.39230485	8.436521088	4.712256	0	0	0.666666667	9.181503145	25.78499345	13.793166	0	0	0.644067797	10.70719701	36.890856	0	0	0.703296703	11.69248843	105.6287153	67.853214	0	0	23	41.090436	4.712256	13.793166	36.890856	67.853214	61.072682782693	0	0	0	0	0	0	0	0
32	13082	0	2114	766291.7331	4333840.321	1	1	13	62.61435277	0	0.653846154	9.271544556	22.67688925	12.18969	0	0	0.74	9.679876032	45.21665649	25.55199	0	0	0.711111111	10.83358974	57.610602	0	0	0.705357143	12.02638468	133.9286982	88.349346	0	0	23	41.090436	12.18969	25.55199	57.610602	88.349346	93.8423132008944	0	0	0	0	0	0	0	0
34	13084	0	2119	766289.0672	4333845.049	1	1	11	57.84849856	0	0.666666667	8.974711948	27.27245334	14.496732	0	0	0.742424242	9.835772682	61.00492583	34.82379	0	0	0.718446602	11.32400149	72.036432	0	0	0.701612903	11.91299101	146.0488679	95.979492	0	0	23	41.090436	14.496732	34.82379	72.036432	95.979492	113.612345389969	0	0	0	0	0	0	0	0
35	13085	0	2119	766289.4756	4333848.2	1	0	10	56.66456821	0	0.714285714	9.022458751	34.91851738	18.647226	0	0	0.739130435	9.311050004	58.76114417	32.625828	0	0	0.726415094	11.79102633	80.375598	0	0	0.708661417	12.10648294	153.4256445	101.520756	0	0	23	41.090436	18.647226	32.625828	80.375598	101.520756	123.033156307705	0	0	0	0	0	0	0	0
36	13086	0	2119	766289.9505	4333851.553	1	0	11	55.61348882	0	0.697674419	9.920615135	40.34981549	23.081328	0	0	0.743243243	9.176939371	61.55807364	33.989328	0	0	0.710280374	11.77911981	80.970084	0	0	0.717557252	12.33378034	163.1168441	108.687312	0	0	23	41.090436	23.081328	33.989328	80.970084	108.687312	124.007459852473	0	0	0	0	0	0	0	0
38	13088	0	2119	766293.8985	4333856.933	1	0	10	57.34909011	0	0.744186047	9.585599665	37.92283143	21.548754	0	0	0.714285714	10.15592719	59.24208047	35.440092	0	0	0.75	11.42365966	74.021688	0	0	0.740740741	12.99829049	183.3951053	124.400286	0	0	23	41.090436	21.548754	35.440092	74.021688	124.400286	115.307035383397	0	0	0	0	0	0	0	0
39	13089	0	2119	766290.9695	4333857.784	1	0	9	54.30047269	0	0.75	9.666954019	35.65972589	20.387052	0	0	0.75	10.51652139	71.33294547	43.430202	0	0	0.745454545	11.51125931	79.497504	0	0	0.742647059	12.96063043	183.835592	124.59663	0	0	23	41.090436	20.387052	43.430202	79.497504	124.59663	123.663844099941	0	0	0	0	0	0	0	0
40	13090	0	2119	766289.9114	4333859.33	1	0	6	52.82776487	0	0.761904762	9.322272357	35.15818298	19.9071	0	0	0.742857143	10.60121287	70.21528988	42.906618	0	0	0.745614035	11.59968239	83.658906	0	0	0.739130435	13.20024154	192.263686	131.146884	0	0	23	41.090436	19.9071	42.906618	83.658906	131.146884	129.607733703153	0	0	0	0	0	0	0	0
42	13092	0	2119	766294.2081	4333859.869	1	0	8	56.81216744	0	0.75	9.374772725	37.40382371	21.090618	0	0	0.73015873	10.7038044	63.76332704	39.366972	0	0	0.761904762	11.31244574	73.285398	0	0	0.744360902	13.07813419	182.625883	124.067592	0	0	23	41.090436	21.090618	39.366972	73.285398	124.067592	114.621971167376	0	0	0	0	0	0	0	0
45	13095	0	2119	766274.674	4333847.069	1	0	11	44.79781493	1	0.777777778	10.53565375	46.27784827	27.24273	0	0	0.710843373	11.27851139	91.8408506	57.583332	0	0	0.696721311	10.97052683	80.081082	0	0	0.707482993	11.57906861	165.28913	107.492886	0	0	23	41.090436	27.24273	57.583332	80.081082	107.492886	127.022301384016	0	0	0	0	0	0	0	0
47	13097	0	2119	766277.9472	4333861.011	1	0	9	40.93059244	1	0.836734694	9.970364249	44.42873309	26.566434	0	0	0.769230769	9.957050625	82.23695574	49.205988	0	0	0.71641791	12.22366191	109.199988	0	0	0.744186047	13.08809557	236.3447468	159.758568	3.686904	1	23	41.090436	26.566434	49.205988	109.199988	163.445472	164.565853336663	0	0	0	0	0	0	3.686904	1
48	13098	0	2119	766278.1164	4333860.661	1	0	13	41.20736984	1	0.833333333	10.03639211	43.98824643	26.37009	0	0	0.769230769	9.957050625	82.23695574	49.205988	0	0	0.71641791	12.22366191	109.199988	0	0	0.744186047	13.08809557	236.3447468	159.758568	3.686904	1	23	41.090436	26.37009	49.205988	109.199988	163.445472	164.565853336663	0	0	0	0	0	0	3.686904	1
50	13100	0	2119	766283.4498	4333862.764	1	0	8	45.67116131	1	0.794871795	8.458041235	28.92417637	15.21666	0	0	0.738095238	10.85784772	85.76959614	54.010962	0	0	0.748031496	12.18363431	102.818808	0	0	0.74375	13.05014368	219.1638152	148.616046	0	0	23	41.090436	15.21666	54.010962	102.818808	148.616046	156.700180069078	0	0	0	0	0	0	0	0
51	13101	0	2119	766280.0671	4333853.679	1	0	7	45.78916401	1	0.821428571	8.782084035	44.29295103	23.555826	0	0	0.747126437	10.58951987	87.21719053	53.209224	0	0	0.701612903	11.90079965	95.783148	0	0	0.721854305	12.29170829	187.4167568	124.427556	0	0	23	41.090436	23.555826	53.209224	95.783148	124.427556	145.747839325585	0	0	0	0	0	0	0	0
52	13102	0	2119	766280.0206	4333850.007	1	0	11	47.5400433	1	0.788461538	9.014944857	43.07085506	23.048604	0	0	0.729411765	10.11870719	80.94837407	47.466162	0	0	0.694214876	11.28335276	84.01887	0	0	0.713286713	11.99737734	170.3036216	112.259682	0	0	23	41.090436	23.048604	47.466162	84.01887	112.259682	131.518356621681	0	0	0	0	0	0	0	0
55	13105	0	2114	766279.6241	4333839.384	1	1	8	53.51164868	0	0.566666667	12.0124935	37.43262905	23.610366	0	0	0.698412698	11.89504365	76.51996584	48.616956	0	0	0.724770642	10.8581344	70.089354	0	0	0.689922481	11.02639539	135.1071333	85.540536	0	0	23	41.090436	23.610366	48.616956	70.089354	85.540536	113.342404655943	0	0	0	0	0	0	0	0
56	13106	0	2114	766277.2317	4333841.53	1	1	11	50.29806234	0	0.65	12.05093357	50.299167	31.682286	0	0	0.736111111	11.55782563	83.58301903	52.456572	0	0	0.710526316	11.2222367	78.303078	0	0	0.700729927	11.16792853	146.4955126	93.192498	0	0	23	41.090436	31.682286	52.456572	78.303078	93.192498	123.182431402343	0	0	0	0	0	0	0	0
58	13108	0	2114	766278.3881	4333836.745	1	1	4	54.39050723	0	0.555555556	13.01139102	38.08027587	24.930234	0	0	0.684210526	12.16912977	71.57863014	46.037214	0	0	0.721153846	11.0021851	68.660406	0	0	0.692913386	11.07810496	133.9788651	85.006044	0	0	23	41.090436	24.930234	46.037214	68.660406	85.006044	110.375706919688	0	0	0	0	0	0	0	0
59	13109	0	2114	766277.036	4333836.662	1	1	8	53.48698606	0	0.535714286	14.05601041	44.22688389	30.171528	0	0	0.696428571	12.25109325	71.13814348	45.84087	0	0	0.718446602	11.01146798	68.115006	0	0	0.6953125	11.1039126	135.694937	86.075028	0	0	23	41.090436	30.171528	45.84087	68.115006	86.075028	109.375706919688	0	0	0	0	0	0	0	0
61	13111	0	2114	766274.9402	4333838.542	1	1	7	50.6764546	0	0.617647059	13.2476413	48.75128352	32.544018	0	0	0.709677419	12.37713813	79.97330029	51.802092	0	0	0.710280374	10.5524945	64.98441	0	0	0.697841727	11.10997996	147.5282661	93.574278	0	0	23	41.090436	32.544018	51.802092	64.98441	93.574278	106.628303456627	0	0	0	0	0	0	0	0
65	13115	0	2114	766270.4316	4333841.869	1	1	11	45.14984093	1	0.7	12.523977	52.14891513	34.218396	0	0	0.732394366	11.80594264	84.55596935	53.972784	0	0	0.700854701	11.1178612	78.875748	0	0	0.711409396	11.33119469	161.9152628	104.340474	0	0	23	41.090436	34.218396	53.972784	78.875748	104.340474	124.475693413354	0	0	0	0	0	0	0	0
71	13121	0	2119	766265.2302	4333847.434	1	0	8	37.53279353	1	0.735849057	12.02513092	64.48142771	41.799456	0	0	0.735632184	10.88814604	90.23836956	56.252556	0	0	0.701612903	10.9754124	81.466398	0	0	0.703225806	11.66722688	173.9729623	113.590458	5.083128	1	23	41.090436	41.799456	56.252556	81.466398	118.673586	129.195520378108	0	0	0	0	0	0	5.083128	1
72	13122	0	2119	766265.2487	4333847.763	1	0	5	37.30812122	1	0.75	11.35358297	58.33481969	36.558162	0	0	0.727272727	10.84498208	90.67885622	56.4489	0	0	0.706349206	10.91016709	81.799092	0	0	0.698717949	11.66722688	173.9729623	113.590458	5.743062	1	23	41.090436	36.558162	56.4489	81.799092	119.33352	129.964742724498	0	0	0	0	0	0	5.743062	1
73	13123	0	2119	766269.1546	4333849.668	1	0	9	38.8700447	1	0.796296296	10.91804487	57.45372736	35.107398	0	0	0.706521739	10.85226885	95.39315757	59.09409	0	0	0.713178295	11.19108172	88.114824	0	0	0.708074534	11.82365181	185.8931631	121.231512	5.083128	1	23	41.090436	35.107398	59.09409	88.114824	126.31464	138.759257109005	0	0	0	0	0	0	5.083128	1
74	13124	0	2119	766262.2599	4333852.914	1	0	7	31.55836921	1	0.788461538	10.43385761	51.61634427	30.875094	0	0	0.709677419	11.19955836	98.90378499	63.62091	0	0	0.714285714	11.05735735	88.022106	3.686904	1	0.70718232	12.61205588	223.6141655	149.215986	15.440274	1	23	41.090436	30.875094	63.62091	91.70901	164.65626	139.144438825256	0	0	0	0	3.686904	1	15.440274	1
75	13125	0	2119	766266.1633	4333851.828	1	0	9	35.1907414	1	0.773584906	10.04893686	50.20883392	29.189808	0	0	0.723404255	11.2557314	101.1061034	64.951686	0	0	0.702290076	10.89601197	84.177036	3.686904	1	0.717514124	12.6872108	226.6507345	151.877538	6.184836	1	23	41.090436	29.189808	64.951686	87.86394	158.062374	134.019732429941	0	0	0	0	3.686904	1	6.184836	1
76	13126	0	2119	766264.4744	4333853.747	1	0	11	32.66329336	1	0.807692308	9.992304731	48.67330484	28.317168	0	0	0.719101124	11.05603704	92.93561546	59.334066	0	0	0.69924812	10.85336144	84.804246	3.686904	1	0.71978022	12.78423958	231.3308607	155.100852	12.800538	1	23	41.090436	28.317168	59.334066	88.49115	167.90139	135.177745916346	0	0	0	0	3.686904	1	12.800538	1
77	13127	0	2119	766267.0001	4333854.03	1	0	11	34.47461279	1	0.811320755	9.980169016	49.55270908	28.791666	0	0	0.734042553	11.00676774	97.92298302	62.110152	0	0	0.7	10.92930064	84.040686	3.686904	1	0.723163842	12.74539473	228.8037478	153.273762	6.184836	1	23	41.090436	28.791666	62.110152	87.72759	159.458598	133.690996739889	0	0	0	0	3.686904	1	6.184836	1
78	13128	0	2119	766264.0668	4333856.691	1	0	7	30.53522768	1	0.82	8.481745103	37.08498612	19.618038	0	0	0.736263736	10.42134327	86.98161591	53.901882	0	0	0.696296296	10.91250231	86.380452	5.083128	1	0.709677419	12.6757361	230.6350059	153.355572	19.612584	1	23	41.090436	19.618038	53.901882	91.46358	172.968156	137.521275924057	0	0	0	0	5.083128	1	19.612584	1
79	13129	0	2119	766267.0644	4333856.206	1	0	13	33.27514294	1	0.833333333	8.536414374	40.53647136	21.46149	0	0	0.744680851	10.48250823	91.18857123	56.334366	0	0	0.696969697	11.13484319	88.583868	3.686904	1	0.726775956	12.9573631	242.4511944	162.99279	8.366436	1	23	41.090436	21.46149	56.334366	92.270772	171.359226	139.475348848327	0	0	0	0	3.686904	1	8.366436	1
80	13130	0	2119	766269.3907	4333856.684	1	0	11	34.98951351	1	0.849056604	8.644989824	40.64360157	21.603294	0	0	0.736263736	10.65595845	90.89671484	56.356182	0	0	0.694029851	11.28509563	92.379852	3.686904	1	0.734463277	12.69038916	228.710471	152.831988	5.743062	1	23	41.090436	21.603294	56.356182	96.066756	158.57505	144.442463290413	0	0	0	0	3.686904	1	5.743062	1
81	13131	0	2119	766272.3863	4333854.652	1	0	10	38.60372087	1	0.833333333	8.621678104	41.35130771	21.892356	0	0	0.733333333	10.5483016	89.02633445	54.616356	0	0	0.702290076	11.30392082	91.294506	0	0	0.727810651	12.424864	211.7271544	140.609574	5.083128	1	23	41.090436	21.892356	54.616356	91.294506	145.692702	142.622441423047	0	0	0	0	0	0	5.083128	1
82	13132	0	2119	766272.2457	4333857.768	1	0	5	36.96366107	1	0.87037037	9.756289519	47.26406133	28.03356	0	0	0.738636364	9.964140249	80.20416009	47.651598	0	0	0.705882353	11.80665316	103.396932	0	0	0.741573034	12.8472229	236.2521186	158.433246	5.083128	1	23	41.090436	28.03356	47.651598	103.396932	163.516374	158.310605961554	0	0	0	0	0	0	5.083128	1
83	13133	0	2113	766236.9711	4333839.762	1	1	27	30.01252542	1	0.793103448	12.9561595	37.84824884	26.550072	0	0	0.711538462	13.73933153	75.92384526	53.536464	0	0	0.693069307	13.76474065	97.13574	13.384116	1	0.639455782	14.12942409	199.1872576	139.371516	32.418576	1	23	41.090436	26.550072	53.536464	110.519856	171.790092	139.802022660232	0	0	0	0	13.384116	1	32.418576	1
84	13134	0	2118	766236.4374	4333850.72	1	0	14	20.39354645	1	0.828571429	9.683564869	30.53716906	17.900028	0	0	0.72	12.66247351	87.49844304	59.464962	13.384116	1	0.64	13.36709562	103.29876	31.30596	1	0.644970414	14.21849209	229.348163	159.878556	40.392324	1	23	41.090436	17.900028	72.849078	134.60472	200.27088	151.296557293125	0	0	13.384116	1	31.30596	1	38.09619	1
86	13136	0	2119	766246.436	4333847.929	1	0	5	27.60716844	1	0.853658537	10.57147566	40.4565916	24.990228	0	0	0.766233766	11.48742961	86.45977572	55.418094	0	0	0.664179104	13.04791171	116.066574	15.440274	1	0.658823529	13.09325526	207.0218947	140.24961	33.274854	1	23	41.090436	24.990228	55.418094	131.506848	173.524464	169.504082374699	0	0	0	0	15.440274	1	33.274854	1
87	13137	0	2119	766246.4548	4333845.871	1	0	7	29.60528844	1	0.810810811	11.56766229	41.16728628	27.002754	0	0	0.789473684	12.22648118	93.15726198	61.962894	0	0	0.658914729	12.52796871	102.720636	15.440274	1	0.658385093	13.00373878	195.9646839	132.8049	28.268082	1	23	41.090436	27.002754	61.962894	118.16091	161.072982	153.541689284973	0	0	0	0	15.440274	1	28.268082	1
88	13138	0	2114	766247.3773	4333842.124	1	0	5	33.46417359	1	0.696969697	13.92947605	49.87338905	34.921962	0	0	0.767123288	12.78644402	95.55849315	65.09349	0	0	0.663865546	12.35249249	94.037868	11.415222	1	0.653846154	12.91818225	189.5129144	128.33262	23.414022	1	23	41.090436	34.921962	65.09349	105.45309	151.746642	141.340134006592	0	0	0	0	11.415222	1	23.414022	1
90	13140	0	2114	766245.8989	4333833.917	1	1	5	39.67240616	1	0.631578947	15.97366253	35.45938781	26.440992	0	0	0.693877551	14.45612645	78.14970301	55.84896	0	0	0.729166667	12.48499099	81.613656	0	0	0.671875	13.03523515	165.3843941	112.13424	12.811446	1	23	41.090436	26.440992	55.84896	81.613656	124.945686	121.994737221288	0	0	0	0	0	0	12.811446	1
93	13143	0	2113	766231.7574	4333830.809	1	1	10	36.26523773	1	0.545454545	18.27815388	25.59671087	20.04345	0	0	0.741935484	14.56132748	49.7280807	35.849142	0	0	0.712121212	16.6114236	99.328248	0	0	0.695652174	15.15166049	179.7289744	128.965284	16.93467	1	23	41.090436	20.04345	35.849142	99.328248	145.899954	133.73647982967	0	0	0	0	0	0	16.93467	1
94	13144	0	2113	766229.6156	4333830.419	1	1	5	36.1219406	1	0.5	19.15724406	30.52094667	24.019416	0	0	0.733333333	14.76143624	49.28759404	35.652798	0	0	0.725806452	16.32186343	90.083718	0	0	0.657894737	15.30893975	175.3960987	126.543708	21.13425	1	23	41.090436	24.019416	35.652798	90.083718	147.677958	121.818841702905	0	0	0	0	0	0	21.13425	1
95	13145	0	2113	766228.3328	4333829.899	1	1	36	36.16204225	1	0.454545455	19.95221564	30.19221098	23.883066	0	0	0.733333333	16.18332475	57.8321533	42.852078	0	0	0.75	16.32789025	87.242184	0	0	0.654867257	15.43760304	174.3914779	126.080118	22.203234	1	11	14.714892	23.883066	42.852078	87.242184	148.283352	117.611590868925	0	0	0	0	0	0	22.203234	1
98	13148	0	2113	766232.5824	4333841.038	1	0	5	26.88762131	1	0.774193548	13.6121388	44.33303959	31.327776	0	0	0.75	12.68365089	61.67095734	42.115788	0	0	0.701923077	14.79828915	112.27059	15.985674	1	0.646258503	14.72788407	205.8374982	145.51272	38.156184	1	23	41.090436	31.327776	42.115788	128.256264	183.668904	157.22214667702	0	0	0	0	15.985674	1	36.929034	1
100	13150	0	2118	766228.3947	4333851.232	1	0	9	15.87063191	1	0.735294118	13.15417265	43.21509528	29.255256	4.477734	1	0.677419355	14.41578353	86.43497348	61.204788	10.902546	1	0.640350877	14.33337546	103.086054	36.683604	1	0.597560976	14.7927009	212.2125262	149.183262	62.88462	1	23	41.090436	33.73299	72.107334	139.769658	212.067882	146.372452079482	4.477734	1	10.902546	1	35.456454	1	49.03146	1
101	13151	0	2118	766228.6209	4333853.236	1	0	5	14.17383258	1	0.692307692	13.2476413	47.91488005	32.544018	7.728318	1	0.642857143	14.45003707	90.44373675	63.773622	22.126878	1	0.652173913	14.24369962	104.013234	34.502004	1	0.604790419	14.73781276	216.1099559	151.632108	62.20287	1	23	41.090436	40.272336	85.9005	138.515238	213.834978	148.10187950967	7.728318	1	22.126878	1	33.274854	1	47.80431	1
102	13152	0	2118	766228.1415	4333854.01	1	0	5	13.26506165	1	0.692307692	13.2476413	47.91488005	32.544018	7.728318	1	0.633802817	14.41787086	90.06760648	63.490014	23.893974	1	0.654545455	13.96142358	94.615992	34.502004	1	0.590361446	14.71189995	210.7129804	147.55797	66.18429	1	23	41.090436	40.272336	87.383988	129.117996	213.74226	135.920021512716	7.728318	1	23.893974	1	33.274854	1	47.80431	1
103	13153	0	2118	766234.0677	4333850.031	1	0	7	19.85504134	1	0.815789474	11.26358828	41.27509824	26.293734	0	0	0.701492537	13.55667117	86.19223168	60.141258	13.384116	1	0.638655462	13.64669642	100.555398	33.274854	1	0.636942675	14.75667302	223.0360116	157.958748	40.392324	1	23	41.090436	26.293734	73.525374	133.830252	198.351072	146.057290198131	0	0	13.384116	1	33.274854	1	38.09619	1
